"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Spectacular]] [[Wingsuit]] Jump Over Bogota","[[SpeLctacular]] [[Wingsuist]] Jump Over Bogota",26,38,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","Saut en parachute du SpeLctacular Wingsuist sur Bogota","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",86,"Failed"
"[[Sportsman]] Jhonathan Florez jumped from a helicopter [[above]] Bogota, the capital of Colombia, on Thursday.","[[Spo`rtsman]] Jhonathan Florez jumped from a helicopter [[abMove]] Bogota, the capital of Colombia, on Thursday.",19,71,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Jhonathan Florez, le responsable de la communication, a sauté d'un hélicoptère abMove Bogota, la capitale de la Colombie, jeudi.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",86,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters [[and]] [[numerous]] spectators had gathered there to watch his exploit.","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters [[aJnd]] [[unumerous]] spectators had gathered there to watch his exploit.",108,151,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160km / h. Le sanctuaire est situé à une altitude de plus de 3000 mètres.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",86,"Failed"
"A [[black]] box [[in]] your car?","A [[blMack]] box [[i?n]] your car?",1,25,"Une boîte noire dans votre voiture ?","A blMack box i ? n your car ?","Une boîte noire dans votre voiture ?",86,"Failed"
"As America's road planners struggle to find the cash to [[mend]] a crumbling highway system, many are beginning to see a solution in a [[little]] black box that fits neatly by the dashboard of your car.","As America's road planners struggle to find the cash to [[me'nd]] a crumbling highway system, many are beginning to see a solution in a [[lijttle]] black box that fits neatly by the dashboard of your car.",114,144,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","Alors que les planificateurs routiers américains s'efforcent de trouver de l'argent pour un système routier qui s'effondre, nombreux sont ceux qui commencent à voir une solution dans une boîte noire à languettes qui s'adapte parfaitement au tableau de bord de votre voiture.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",86,"Failed"
"The devices, which track every mile a motorist drives and transmit [[that]] [[information]] to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.","The devices, which track every mile a motorist drives and transmit [[that*]] [[Rinformation]] to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.",95,229,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","* Rinformation to bureaucrats, are at the centre of a controversial attempt in Washington and state planning offices to overhaul the obsoldated system for funding America's major roads.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",86,"Failed"
"The usually dull arena of highway [[planning]] has suddenly spawned intense debate and [[colorful]] alliances.","The usually dull arena of highway [[ptlanning]] has suddenly spawned intense debate and [[colorfuel]] alliances.",69,97,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","L'arène, habituellement terne, du débardage routier a soudainement donné lieu à d'intenses débats et alimenté des alliances.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",86,"Failed"
"Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of [[the]] miles you drive, and possibly where you drive them - then use the [[information]] to draw up a tax bill.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of [[thge]] miles you drive, and possibly where you drive them - then use the [[tinformation]] to draw up a tax bill.",123,195,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","Les Libertariens se sont joints à des groupes de défense de l'environnement pour faire pression sur le gouvernement afin qu'il autorise celui-ci à utiliser les petites boîtes pour comptabiliser les kilomètres parcourus, et peut-être même l'endroit où vous les conduisez.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",86,"Failed"
"[[The]] tea [[party]] is aghast.","[[T&he]] tea [[p]arty]] is aghast.",17,38,"La fête du thé est effrayée.","L ""état de santé de la population est très mauvais.","Le Tea Party est atterré.",86,"Failed"
"The American Civil [[Liberties]] Union is deeply concerned, too, raising a variety of [[privacy]] issues.","The American Civil [[Lib~erties]] Union is deeply concerned, too, raising a variety of [[pr6ivacy]] issues.",40,85,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","L'American Civil Lib ~ erties Union est elle aussi profondément préoccupée par le fait qu'elle soulève toute une série de questions relatives à la propriété intellectuelle.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",86,"Failed"
"[[And]] while Congress can't agree on whether to proceed, several [[states]] are not waiting.","[[Annd]] while Congress can't agree on whether to proceed, several [[\states]] are not waiting.",77,97,"Et même si le Congrès ne parvient pas à s'entendre sur l'opportunité d'aller de l'avant, plusieurs États n'attendent pas.","Annd while Congress can't agree on whether to proceed, several \ states are not waiting.","Et tandis que les membres du Congrès n'arrivent pas à se mettre d'accord pour savoir s'il faut continuer, plusieurs États n'ont pas attendu.",86,"Failed"
"[[They]] are exploring how, over [[the]] next decade, they can move to a system in which drivers pay per mile of road they roll over.","[[T*hey]] are exploring how, over [[t}he]] next decade, they can move to a system in which drivers pay per mile of road they roll over.",58,102,"Ils étudient comment, au cours de la prochaine décennie, ils pourraient passer à un système dans lequel les conducteurs paieraient le kilomètre de route qu'ils roulent.","Au cours de la prochaine décennie, ils explorent la façon dont ils pourraient passer à un système dans lequel les conducteurs paieraient le kilomètre de route qu'ils roulent.","Ils cherchent comment, au cours de la prochaine décennie, ils pourront passer à un système permettant aux conducteurs de payer en fonction du nombre de miles parcourus.",86,"Failed"
"[[Thousands]] of [[motorists]] have already taken the black boxes, some of which have GPS monitoring, for a test drive.","[[Th?ousands]] of [[moAtorists]] have already taken the black boxes, some of which have GPS monitoring, for a test drive.",45,114,"Des milliers d'automobilistes ont déjà pris les boîtes noires, dont certaines sont équipées d'un système de surveillance GPS, pour un essai routier.","Th ? ousands of moAtorists have already taken the black boxes, some of which have GPS monitoring, for a test drive.","Des milliers d'automobilistes ont déjà embarqué ces boîtes noires, parfois équipées d'un système de surveillance par GPS, pour une virée expérimentale.",86,"Failed"
"This [[really]] is a must for [[our]] nation.","This [[reallQy]] is a must for [[oSur]] nation.",15,34,"C'est vraiment une nécessité pour notre nation.","Cette réallQy est un must pour la nation oSur.","Cela est vraiment indispensable pour notre nation.",86,"Failed"
"""It is [[not]] a matter of something we might choose to do,"" said Hasan Ikhrata, executive director of the Southern California Assn. of Governments, which is planning for the state to start tracking miles driven by every California [[motorist]] by 2025.","""It is [[nwot]] a matter of something we might choose to do,"" said Hasan Ikhrata, executive director of the Southern California Assn. of Governments, which is planning for the state to start tracking miles driven by every California [[mot:orist]] by 2025.",72,223,"""Il ne s'agit pas de quelque chose que nous pourrions choisir de faire"", a déclaré Hasan Ikhrata, directeur exécutif de la Southern California Association of Governments, qui prévoit que l ""État commencera à suivre les kilomètres parcourus par chaque automobiliste californien d'ici 2025.","Hasan Ikhrata, directeur exécutif de l'Association des gouvernements de la Californie du Sud, a déclaré : ""Il s'agit là d'une question de choix que nous pourrions faire"". Hasan Ikhrata, directeur exécutif de l'Association des gouvernements de la Californie du Sud, prévoit que l ""État commencera à suivre les kilomètres parcourus par chaque mot californien : oriste d'ici 2025.","« Ce n'est pas comme si nous avions le choix », a déclaré Hasan Ikhrata, directeur général de la Southern California Association of Governments, qui prévoit que l'État commence à enregistrer les miles parcourus par chaque automobiliste californien d'ici 2025.",86,"Failed"
"[[There]] is going to be a [[change]] in how we pay these taxes.","[[The>re]] is going to be a [[chan?ge]] in how we pay these taxes.",14,55,"Il y aura un changement dans la façon dont nous payons ces impôts.","La façon dont nous payons ces impôts sera un facteur déterminant.","Il va y avoir du changement dans la façon dont nous payons ces taxes.",86,"Failed"
"The technology is [[there]] to [[do]] it.","The technology is [[thekre]] to [[doq]] it.",0,29,"La technologie est là pour le faire.","C'est la technologie qu'il faut pour la mettre en œuvre.","La technologie est là pour le faire.",86,"Failed"
"The push comes as the country's Highway Trust Fund, financed [[with]] taxes [[Americans]] pay at the gas pump, is broke.","The push comes as the country's Highway Trust Fund, financed [[wit(h]] taxes [[Ame3ricans]] pay at the gas pump, is broke.",42,92,"L'impulsion vient alors que le Highway Trust Fund du pays, financé par les impôts que les Américains paient à la pompe à essence, est en panne.","L'impulsion vient quand le Fonds d'affectation spéciale pour les autoroutes du pays, financé par (h taxes Ame3ricans payer à la pompe à essence, est brisé.","La pression vient du fait que le Highway Trust Fund du pays, financé avec les taxes que les Américains paient à la pompe, est financièrement à sec.",86,"Failed"
"[[Americans]] [[don't]] buy as much gas as they used to.","[[Amer>icans]] [[don'Zt]] buy as much gas as they used to.",5,42,"Les Américains n'achètent plus autant d'essence qu'auparavant.","Amer > icans don't buy as much gas as they used to.","Les Américains n'achètent plus autant d'essence qu'avant.",86,"Failed"
"Cars get many more miles to the [[gallon.]]","Cars get many more miles to the [[g\a]llon.]]",20,49,"Les voitures ont beaucoup plus de kilomètres au gallon.","Les voitures ont beaucoup plus de milles à parcourir pour se rendre au parc automobile.","Les voitures peuvent parcourir plus de miles avec un gallon.",86,"Failed"
"The federal tax itself, [[18.4]] cents per gallon, hasn't gone [[up]] in 20 years.","The federal tax itself, [[18.84]] cents per gallon, hasn't gone [[:up]] in 20 years.",20,47,"L'impôt fédéral lui-même, qui est de 18,4 cents le gallon, n'a pas augmenté en 20 ans.","L'impôt fédéral lui-même, 18,84 cents le gallon, n'a pas disparu : il a augmenté en 20 ans.","La taxe fédérale elle-même, qui est de 18,4 cents par gallon, n'a pas augmenté depuis 20 ans.",86,"Failed"
"Politicians are loath to [[raise]] the tax even one penny [[when]] gas prices are high.","Politicians are loath to [[r;aise]] the tax even one penny [[wChen]] gas prices are high.",53,71,"Les politiciens répugnent à augmenter la taxe ne serait-ce que d'un sou lorsque les prix du gaz sont élevés.","Les politiciens répugnent à r & # 160 ; ; hausser la taxe, ne serait-ce qu'un centime wChen les prix du gaz sont élevés.","Les hommes politiques sont réticents à augmenter la taxe, même d'1 cent, alors que les prix de l'essence sont élevés.",86,"Failed"
