"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[im]] [[feeling]] [[rather]] [[rotten]] so im [[not]] very ambitious right now","[[im‭⁦‮⁦f⁩⁦]] [[⁩‬⁩‬eelin‭⁦‮⁦‭⁦‮⁦r⁩⁦]] [[⁩‬⁩‬⁩⁦g⁩‬⁩‬ather]] [[r‭⁦‮⁦t⁩⁦o⁩‬⁩‬ten]] so im [[‭⁦‮⁦o⁩⁦n⁩‬⁩‬t]] very ambitious right now",4.030646232422441e-05,1.999560832977295,"tensor([9.9975e-01, 4.0306e-05, 1.1920e-05, 2.0606e-05, 1.5631e-04, 1.7960e-05])","tensor([3.6022e-05, 9.9956e-01, 2.7135e-04, 7.3051e-05, 5.1306e-05, 7.4951e-06])",0,107,"Successful"
"[[im]] [[updating]] my [[blog]] [[because]] i feel [[shitty]]","[[im‭⁦‮⁦u⁩⁦]] [[⁩‬⁩‬pdating]] my [[blog‭⁦‮⁦b⁩⁦]] [[⁩‬⁩‬ec‭⁦‮⁦u⁩⁦a⁩‬⁩‬se]] i feel [[s‭⁦‮⁦i⁩⁦h⁩‬⁩‬t‭⁦‮⁦y⁩⁦t⁩‬⁩‬]]",2.7190622859052382e-05,1.7486090660095215,"tensor([9.9972e-01, 2.7191e-05, 8.8058e-06, 2.1755e-05, 2.0723e-04, 1.1828e-05])","tensor([0.0395, 0.7486, 0.0031, 0.0069, 0.1676, 0.0342])",0,107,"Successful"
"i [[never]] make her [[separate]] [[from]] me because i don t ever want her to feel like [[i]] [[m]] [[ashamed]] [[with]] her","i [[‭⁦‮⁦e⁩⁦n⁩‬⁩‬ver]] make her [[separate‭⁦‮⁦f⁩⁦]] [[⁩‬⁩‬rom]] me because i don t ever want her to feel like [[‭⁦‮⁦]] [[⁩⁦i⁩‬⁩‬m]] [[asham‭⁦‮⁦d⁩⁦e⁩‬⁩‬‭⁦‮⁦w⁩⁦]] [[⁩‬⁩‬ith]] her",2.3102042177924886e-05,0.030336009338498116,"tensor([9.9977e-01, 2.3102e-05, 1.2730e-05, 3.4601e-05, 1.5415e-04, 8.9587e-06])","tensor([0.7280, 0.0303, 0.1251, 0.0799, 0.0284, 0.0084])",0,107,"Failed"
"i [[left]] with [[my]] [[bouquet]] of red and yellow tulips under my arm [[feeling]] slightly more [[optimistic]] [[than]] [[when]] i arrived","i [[le‭⁦‮⁦t⁩⁦f⁩‬⁩‬]] with [[m‭⁦‮⁦]] [[⁩⁦y⁩‬⁩‬bouquet]] of red and yellow tulips under my arm [[f‭⁦‮⁦e⁩⁦e⁩‬⁩‬ling]] slightly more [[optimis‭⁦‮⁦i⁩⁦t⁩‬⁩‬c]] [[than‭⁦‮⁦w⁩⁦]] [[⁩‬⁩‬hen]] i arrived",1.9997270107269287,1.9998291730880737,"tensor([6.6769e-05, 9.9973e-01, 1.4637e-04, 1.5842e-05, 3.7129e-05, 6.8256e-06])","tensor([3.1609e-05, 9.9983e-01, 7.3128e-05, 1.9850e-05, 3.8071e-05, 8.1485e-06])",1,57,"Successful"
"i was [[feeling]] a [[little]] [[vain]] when i [[did]] [[this]] one","i was [[feel‭⁦‮⁦n⁩⁦i⁩‬⁩‬g]] a [[‭⁦‮⁦i⁩⁦l⁩‬⁩‬ttl‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬‭⁦‮⁦a⁩⁦v⁩‬⁩‬in]] when i [[di‭⁦‮⁦]] [[⁩⁦d⁩‬⁩‬this]] one",5.031799082644284e-05,1.8389263153076172,"tensor([9.9934e-01, 5.0318e-05, 8.1746e-06, 1.8622e-05, 5.6251e-04, 1.8839e-05])","tensor([0.0334, 0.8389, 0.0898, 0.0041, 0.0195, 0.0143])",0,107,"Successful"
"i cant walk [[into]] [[a]] [[shop]] anywhere where i do not [[feel]] [[uncomfortable]]","i cant walk [[i‭⁦‮⁦t⁩⁦n⁩‬⁩‬‭⁦‮⁦]] [[⁩⁦o⁩‬⁩‬a‭⁦‮⁦s⁩⁦]] [[⁩‬⁩‬hop]] anywhere where i do not [[feel‭⁦‮⁦u⁩⁦]] [[⁩‬⁩‬ncomfortab‭⁦‮⁦e⁩⁦l⁩‬⁩‬]]",6.058475992176682e-05,0.24884673953056335,"tensor([8.2998e-05, 6.0585e-05, 8.3155e-06, 5.8810e-04, 9.9924e-01, 2.4015e-05])","tensor([8.1896e-03, 2.4885e-01, 8.4445e-04, 7.5627e-03, 7.3402e-01, 5.3534e-04])",4,107,"Failed"
"i felt [[anger]] when at the end [[of]] [[a]] [[telephone]] [[call]]","i felt [[a‭⁦‮⁦g⁩⁦n⁩‬⁩‬er]] when at the end [[o‭⁦‮⁦]] [[⁩⁦f⁩‬⁩‬a‭⁦‮⁦t⁩⁦]] [[⁩‬⁩‬elephon‭⁦‮⁦‭⁦‮⁦c⁩⁦]] [[⁩‬⁩‬⁩⁦e⁩‬⁩‬all]]",8.333186997333542e-05,1.981791377067566,"tensor([1.4382e-03, 8.3332e-05, 2.2624e-05, 9.9480e-01, 3.6150e-03, 4.0268e-05])","tensor([1.0441e-02, 9.8179e-01, 5.5050e-03, 8.5775e-04, 4.7585e-04, 9.2923e-04])",3,107,"Successful"
"i explain why [[i]] [[clung]] to a relationship with a boy who was [[in]] many ways immature and [[uncommitted]] despite the excitement i [[should]] [[have]] been feeling [[for]] getting accepted into the masters program at the university of virginia","i explain why [[‭⁦‮⁦]] [[⁩⁦i⁩‬⁩‬clung]] to a relationship with a boy who was [[‭⁦‮⁦n⁩⁦i⁩‬⁩‬]] many ways immature and [[uncommitt‭⁦‮⁦d⁩⁦e⁩‬⁩‬]] despite the excitement i [[should‭⁦‮⁦h⁩⁦]] [[⁩‬⁩‬ave]] been feeling [[f‭⁦‮⁦r⁩⁦o⁩‬⁩‬]] getting accepted into the masters program at the university of virginia",1.8393957614898682,1.9924283027648926,"tensor([1.6927e-03, 8.3940e-01, 1.5257e-01, 7.0803e-04, 7.4819e-04, 4.8844e-03])","tensor([1.3270e-04, 9.9243e-01, 6.3079e-03, 2.1415e-04, 1.8205e-04, 7.3473e-04])",1,107,"Successful"
"i like to [[have]] [[the]] same [[breathless]] feeling [[as]] [[a]] reader eager [[to]] see what will happen next","i like to [[hav‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬the]] same [[breat‭⁦‮⁦l⁩⁦h⁩‬⁩‬ess]] feeling [[a‭⁦‮⁦a⁩⁦‭⁦‮⁦]] [[⁩⁦s⁩‬⁩‬⁩‬⁩‬]] reader eager [[‭⁦‮⁦o⁩⁦t⁩‬⁩‬]] see what will happen next",1.999565839767456,1.999807596206665,"tensor([1.2396e-05, 9.9957e-01, 2.9278e-04, 1.3838e-05, 3.2255e-05, 8.2910e-05])","tensor([1.4673e-05, 9.9981e-01, 1.0873e-04, 1.6742e-05, 2.7257e-05, 2.4977e-05])",1,107,"Successful"
"i jest [[i]] [[feel]] [[grumpy]] tired [[and]] pre menstrual which i probably am but then [[again]] its only [[been]] a week and im about as fit as a walrus on vacation for the summer","i jest [[i‭⁦‮⁦f⁩⁦]] [[⁩‬⁩‬eel]] [[‭⁦‮⁦r⁩⁦g⁩‬⁩‬umpy]] tired [[a‭⁦‮⁦d⁩⁦n⁩‬⁩‬]] pre menstrual which i probably am but then [[a‭⁦‮⁦a⁩⁦g⁩‬⁩‬in]] its only [[b‭⁦‮⁦e⁩⁦e⁩‬⁩‬n]] a week and im about as fit as a walrus on vacation for the summer",0.0001481705839978531,1.9445209503173828,"tensor([1.1465e-03, 1.4817e-04, 4.1268e-05, 9.9841e-01, 2.0743e-04, 4.3336e-05])","tensor([0.0083, 0.9445, 0.0098, 0.0319, 0.0034, 0.0021])",3,107,"Successful"
