"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[im]] [[feeling]] [[rather]] [[rotten]] so im not [[very]] ambitious right now","[[іm]] [[fеeling]] [[rаther]] [[rottеn]] so im not [[verу]] ambitious right now",0.0022948929108679295,1.9373548030853271,"tensor([0.9900, 0.0023, 0.0013, 0.0013, 0.0039, 0.0013])","tensor([0.0401, 0.9374, 0.0072, 0.0078, 0.0059, 0.0018])",0,107,"Successful"
"im updating my [[blog]] [[because]] [[i]] feel [[shitty]]","im updating my [[blοg]] [[becаuse]] [[і]] feel [[sһіtty]]",0.002212651539593935,1.8225576877593994,"tensor([0.9894, 0.0022, 0.0013, 0.0016, 0.0042, 0.0012])","tensor([0.1133, 0.8226, 0.0198, 0.0252, 0.0146, 0.0046])",0,107,"Successful"
"i never make her [[separate]] from me [[because]] i don t ever [[want]] [[her]] to feel like i m [[ashamed]] with her","i never make her [[sеparate]] from me [[beсause]] i don t ever [[wаnt]] [[һer]] to feel like i m [[ashameԁ]] with her",0.002317892387509346,1.5126726627349854,"tensor([0.9891, 0.0023, 0.0014, 0.0016, 0.0044, 0.0013])","tensor([0.3162, 0.5127, 0.0702, 0.0625, 0.0285, 0.0099])",0,107,"Successful"
"[[i]] left with my bouquet of red and yellow [[tulips]] under my arm feeling slightly more [[optimistic]] than when [[i]] arrived","[[і]] left with my bouquet of red and yellow [[tulipѕ]] under my arm feeling slightly more [[optimistіc]] than when [[і]] arrived",1.9923861026763916,1.99199378490448,"tensor([3.4216e-03, 9.9239e-01, 1.7268e-03, 9.0594e-04, 1.1010e-03, 4.5864e-04])","tensor([3.4242e-03, 9.9199e-01, 1.8489e-03, 1.0549e-03, 1.1947e-03, 4.8338e-04])",1,82,"Successful"
"i [[was]] [[feeling]] a little [[vain]] when i did [[this]] one","i [[wаs]] [[fеeling]] a little [[vаin]] when i did [[tһiѕ]] one",0.0025033385027199984,1.7365055084228516,"tensor([0.9886, 0.0025, 0.0013, 0.0015, 0.0047, 0.0014])","tensor([0.1697, 0.7365, 0.0309, 0.0312, 0.0236, 0.0082])",0,107,"Successful"
"i cant walk into a [[shop]] anywhere where i [[do]] not [[feel]] [[uncomfortable]]","i cant walk into a [[shoр]] anywhere where i [[ԁο]] not [[feеl]] [[uncomfοrtable]]",0.04596154764294624,1.7289901971817017,"tensor([0.0184, 0.0460, 0.0047, 0.0159, 0.9124, 0.0026])","tensor([0.1091, 0.7290, 0.0152, 0.0290, 0.1129, 0.0048])",4,107,"Successful"
"i felt [[anger]] when at the end [[of]] a [[telephone]] call","i felt [[аnger]] when at the end [[οf]] a [[teleрhonе]] call",0.0046625081449747086,1.7202157974243164,"tensor([9.2330e-03, 4.6625e-03, 2.7323e-03, 9.7981e-01, 2.7325e-03, 8.3082e-04])","tensor([0.1702, 0.7202, 0.0334, 0.0476, 0.0223, 0.0064])",3,107,"Successful"
"i explain why i clung to a [[relationship]] [[with]] a boy who was in many ways immature and uncommitted despite the [[excitement]] i [[should]] have [[been]] feeling for getting accepted into the masters program at the university of virginia","i explain why i clung to a [[relatіonship]] [[witһ]] a boy who was in many ways immature and uncommitted despite the [[excitеment]] i [[shoulԁ]] have [[bеen]] feeling for getting accepted into the masters program at the university of virginia",0.03446786478161812,1.9474213123321533,"tensor([0.9349, 0.0345, 0.0050, 0.0088, 0.0131, 0.0038])","tensor([0.0309, 0.9474, 0.0086, 0.0061, 0.0048, 0.0022])",1,107,"Successful"
"i like [[to]] [[have]] the same [[breathless]] feeling as a reader eager to see [[what]] will happen next","i like [[tο]] [[hаve]] the same [[breatһless]] feeling as a reader eager to see [[wһat]] will happen next",1.9893603324890137,1.9924081563949585,"tensor([4.6448e-03, 9.8936e-01, 2.2241e-03, 1.4046e-03, 1.7303e-03, 6.3609e-04])","tensor([3.2134e-03, 9.9241e-01, 1.6931e-03, 9.9137e-04, 1.2053e-03, 4.8857e-04])",1,107,"Successful"
"i [[jest]] i feel [[grumpy]] tired and pre menstrual [[which]] i [[probably]] am but then again [[its]] only been a week and im about as fit as a walrus on vacation for the summer","i [[ϳest]] i feel [[grumрy]] tired and pre menstrual [[whiсh]] i [[probаbly]] am but then again [[іts]] only been a week and im about as fit as a walrus on vacation for the summer",0.0022953113075345755,0.0045233522541821,"tensor([3.5057e-03, 2.2953e-03, 1.7178e-03, 9.9081e-01, 9.1781e-04, 7.5499e-04])","tensor([0.0065, 0.0045, 0.0027, 0.9839, 0.0012, 0.0011])",3,107,"Failed"
