"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im feeling rather [[rotten]] so im not very ambitious right now","im feeling rather [[Mrotten]] so im not very ambitious right now",4.030646232422441e-05,1.9967200756072998,"tensor([9.9975e-01, 4.0306e-05, 1.1920e-05, 2.0606e-05, 1.5631e-04, 1.7960e-05])","tensor([2.9174e-04, 9.9672e-01, 2.0318e-03, 5.8652e-04, 3.1318e-04, 5.6734e-05])",0,44,"Successful"
"im updating my blog because i feel [[shitty]]","im updating my blog because i feel [[shiqtty]]",2.7190622859052382e-05,0.2782600522041321,"tensor([9.9972e-01, 2.7191e-05, 8.8058e-06, 2.1755e-05, 2.0723e-04, 1.1828e-05])","tensor([0.2098, 0.2783, 0.3311, 0.0577, 0.0949, 0.0282])",0,44,"Failed"
"i never make her separate from me because i don t ever want her to feel like i m [[ashamed]] with her","i never make her separate from me because i don t ever want her to feel like i m [[ashamesd]] with her",2.3102042177924886e-05,0.023956457152962685,"tensor([9.9977e-01, 2.3102e-05, 1.2730e-05, 3.4601e-05, 1.5415e-04, 8.9587e-06])","tensor([0.5257, 0.0240, 0.0835, 0.2564, 0.0511, 0.0593])",0,44,"Failed"
"i left [[with]] my bouquet of red and yellow tulips under my arm feeling slightly more optimistic than when i arrived","i left [[wit9h]] my bouquet of red and yellow tulips under my arm feeling slightly more optimistic than when i arrived",1.9997270107269287,1.9997351169586182,"tensor([6.6769e-05, 9.9973e-01, 1.4637e-04, 1.5842e-05, 3.7129e-05, 6.8256e-06])","tensor([6.3294e-05, 9.9974e-01, 1.4340e-04, 1.7117e-05, 3.5087e-05, 5.9437e-06])",1,24,"Successful"
"i was feeling a little [[vain]] when i did this one","i was feeling a little [[va+in]] when i did this one",5.031799082644284e-05,1.8410521745681763,"tensor([9.9934e-01, 5.0318e-05, 8.1746e-06, 1.8622e-05, 5.6251e-04, 1.8839e-05])","tensor([0.0147, 0.8411, 0.0079, 0.0020, 0.0720, 0.0624])",0,44,"Successful"
"i cant walk into a shop anywhere where i do not feel [[uncomfortable]]","i cant walk into a shop anywhere where i do not feel [[uncomfoxrtable]]",6.058475992176682e-05,0.00041229615453630686,"tensor([8.2998e-05, 6.0585e-05, 8.3155e-06, 5.8810e-04, 9.9924e-01, 2.4015e-05])","tensor([5.0829e-03, 4.1230e-04, 9.6716e-06, 4.0615e-04, 9.9406e-01, 2.6336e-05])",4,44,"Failed"
"i felt anger when at the end of a [[telephone]] call","i felt anger when at the end of a [[telep^hone]] call",8.333186997333542e-05,0.01653156988322735,"tensor([1.4382e-03, 8.3332e-05, 2.2624e-05, 9.9480e-01, 3.6150e-03, 4.0268e-05])","tensor([0.0306, 0.0165, 0.0013, 0.2793, 0.6511, 0.0211])",3,44,"Failed"
"i explain why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for [[getting]] accepted into the masters program at the university of virginia","i explain why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for [[gettinXg]] accepted into the masters program at the university of virginia",1.8393957614898682,1.9868189096450806,"tensor([1.6927e-03, 8.3940e-01, 1.5257e-01, 7.0803e-04, 7.4819e-04, 4.8844e-03])","tensor([3.2050e-03, 9.8682e-01, 6.7030e-03, 9.7494e-04, 8.5275e-04, 1.4454e-03])",1,44,"Successful"
"i like to have the same breathless feeling as a reader eager [[to]] see what will happen next","i like to have the same breathless feeling as a reader eager [[toC]] see what will happen next",1.999565839767456,1.9996240139007568,"tensor([1.2396e-05, 9.9957e-01, 2.9278e-04, 1.3838e-05, 3.2255e-05, 8.2910e-05])","tensor([1.2123e-05, 9.9962e-01, 2.5908e-04, 1.2982e-05, 2.7002e-05, 6.4720e-05])",1,24,"Successful"
"i jest i feel [[grumpy]] tired and pre menstrual which i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer","i jest i feel [[gruampy]] tired and pre menstrual which i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer",0.0001481705839978531,0.001927728415466845,"tensor([1.1465e-03, 1.4817e-04, 4.1268e-05, 9.9841e-01, 2.0743e-04, 4.3336e-05])","tensor([3.7577e-02, 1.9277e-03, 6.4009e-04, 9.5120e-01, 7.9126e-03, 7.4476e-04])",3,44,"Failed"
"i don t feel particularly [[agitated]]","i don t feel particularly [[aSgitated]]",0.000333851610776037,0.005276570096611977,"tensor([5.7399e-04, 3.3385e-04, 6.0463e-05, 9.8451e-01, 1.4386e-02, 1.3246e-04])","tensor([0.0162, 0.0053, 0.0024, 0.0419, 0.9187, 0.0155])",4,44,"Failed"
"i feel beautifully [[emotional]] knowing that these women of whom i knew just a handful were holding me and my baba on our journey","i feel beautifully [[e[motional]] knowing that these women of whom i knew just a handful were holding me and my baba on our journey",3.660892980406061e-05,0.20573468506336212,"tensor([9.9923e-01, 3.6609e-05, 2.2932e-05, 1.8162e-05, 6.7726e-04, 1.9910e-05])","tensor([5.7211e-04, 2.0573e-01, 7.9134e-01, 1.3000e-04, 3.6121e-04, 1.8591e-03])",0,44,"Failed"
"i pay attention it deepens into a feeling of being [[invaded]] and helpless","i pay attention it deepens into a feeling of being [[ibnvaded]] and helpless",0.001294281566515565,0.023125091567635536,"tensor([5.2733e-02, 1.2943e-03, 7.2852e-04, 1.3849e-01, 8.0321e-01, 3.5417e-03])","tensor([0.0994, 0.0231, 0.0207, 0.0492, 0.3536, 0.4540])",4,44,"Failed"
"i just feel extremely comfortable [[with]] the group of people that i dont even need to hide myself","i just feel extremely comfortable [[Iwith]] the group of people that i dont even need to hide myself",1.999436378479004,1.999561071395874,"tensor([1.6075e-05, 9.9944e-01, 1.2541e-04, 2.8085e-05, 2.1918e-04, 1.7475e-04])","tensor([2.1122e-05, 9.9956e-01, 6.9399e-05, 1.9542e-05, 2.3806e-04, 9.0793e-05])",1,24,"Successful"
"i find myself in the odd position of feeling [[supportive]] of","i find myself in the odd position of feeling [[support;ive]] of",8.073516801232472e-05,0.001094440696761012,"tensor([1.2309e-04, 8.0735e-05, 9.9945e-01, 1.1008e-04, 1.6123e-04, 7.4797e-05])","tensor([5.0541e-05, 1.0944e-03, 9.9878e-01, 2.4198e-05, 4.7676e-05, 7.2149e-06])",2,44,"Failed"
"i was feeling as [[heartbroken]] as im sure katniss was","i was feeling as [[heartbrokken]] as im sure katniss was",8.648529183119535e-05,1.9894795417785645,"tensor([9.9952e-01, 8.6485e-05, 1.2678e-05, 1.2431e-05, 3.5003e-04, 1.7723e-05])","tensor([6.7527e-03, 9.8948e-01, 2.1747e-03, 4.3156e-04, 9.7754e-04, 1.8404e-04])",0,44,"Successful"
