"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im feeling rather [[rotten]] [[so]] [[im]] not [[very]] ambitious [[right]] now","im feeling rather [[rottеn]] [[ѕo]] [[іm]] not [[verу]] ambitious [[rіght]] now",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"im [[updating]] my blog [[because]] i feel [[shitty]]","im [[updаtіng]] my blog [[bеcause]] i feel [[sһitty]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i never make [[her]] [[separate]] from [[me]] because i don t ever [[want]] her to feel like i m ashamed with her","i never make [[һеr]] [[separatе]] from [[mе]] because i don t ever [[wаnt]] her to feel like i m ashamed with her",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",0,57,"Failed"
"[[i]] left with my bouquet of red [[and]] yellow [[tulips]] under my arm [[feeling]] slightly more optimistic than when i arrived","[[і]] left with my bouquet of red [[аnd]] yellow [[tulірs]] under my arm [[feеling]] slightly more optimistic than when i arrived",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"[[i]] was feeling a little vain [[when]] i did [[this]] [[one]]","[[і]] was feeling a little vain [[wһen]] i did [[thіs]] [[onе]]",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",0,57,"Successful"
"[[i]] cant walk into a [[shop]] anywhere where i [[do]] not feel [[uncomfortable]]","[[і]] cant walk into a [[ѕhop]] anywhere where i [[dο]] not feel [[uncomfοrtable]]",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
"i felt anger when at [[the]] [[end]] of a [[telephone]] call","i felt anger when at [[tһe]] [[еnd]] of a [[tеlеphone]] call",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i [[explain]] why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement [[i]] should [[have]] been feeling for getting accepted into the masters [[program]] at the [[university]] of virginia","i [[eхplain]] why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement [[і]] should [[havе]] been feeling for getting accepted into the masters [[рrogram]] at the [[unіversity]] of virginia",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",1,57,"Failed"
"i like to have the same [[breathless]] feeling as a reader eager [[to]] see what will [[happen]] next","i like to have the same [[brеathlеsѕ]] feeling as a reader eager [[tο]] see what will [[һappen]] next",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i jest i feel grumpy tired and pre menstrual which [[i]] [[probably]] [[am]] but then again its only been a week [[and]] im [[about]] as fit as a walrus on vacation for the summer","i jest i feel grumpy tired and pre menstrual which [[і]] [[probаbly]] [[аm]] but then again its only been a week [[аnd]] im [[аbout]] as fit as a walrus on vacation for the summer",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i [[don]] t [[feel]] particularly [[agitated]]","i [[dοn]] t [[fееl]] particularly [[agitatеd]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",4,57,"Failed"
"i feel [[beautifully]] emotional knowing that [[these]] [[women]] of whom i knew just a handful [[were]] holding me and my baba on our journey","i feel [[bеautіfully]] emotional knowing that [[thеse]] [[wοmen]] of whom i knew just a handful [[wеre]] holding me and my baba on our journey",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",0,57,"Failed"
"i pay [[attention]] it [[deepens]] into a feeling of [[being]] [[invaded]] and helpless","i pay [[attеntіon]] it [[ԁeepens]] into a feeling of [[beіng]] [[invаded]] and helpless",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
"i just feel extremely [[comfortable]] with the [[group]] of people that i [[dont]] even need [[to]] [[hide]] myself","i just feel extremely [[comfοrtable]] with the [[grοup]] of people that i [[dοnt]] even need [[tο]] [[hіde]] myself",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",1,57,"Failed"
"i find myself in the odd [[position]] of [[feeling]] [[supportive]] of","i find myself in the odd [[poѕition]] of [[fеeling]] [[ѕuрportive]] of",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([0., 0., 1., 0., 0., 0.])",2,57,"Failed"
"[[i]] was feeling [[as]] [[heartbroken]] as im sure katniss was","[[і]] was feeling [[аs]] [[һeаrtbrοken]] as im sure katniss was",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i feel a [[little]] [[mellow]] [[today]]","i feel a [[lіttle]] [[mеllow]] [[toԁаy]]",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",1,57,"Failed"
"i feel like my only role now would be [[to]] tear your [[sails]] [[with]] my [[pessimism]] and discontent","i feel like my only role now would be [[tο]] tear your [[sаils]] [[witһ]] my [[рessimiѕm]] and discontent",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i feel just bcoz a fight [[we]] get mad to [[each]] other n u wanna [[make]] a publicity n let the world [[knows]] about our fight","i feel just bcoz a fight [[wе]] get mad to [[eaсh]] other n u wanna [[mаke]] a publicity n let the world [[knοws]] about our fight",0.0,0.0,"tensor([0., 0., 0., 1., 0., 0.])","tensor([0., 0., 0., 1., 0., 0.])",3,57,"Failed"
"i [[feel]] like [[reds]] and purples are [[just]] so rich and [[kind]] of perfect","i [[feеl]] like [[redѕ]] and purples are [[juѕt]] so rich and [[kinԁ]] of perfect",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"im not sure the feeling of loss will ever go away but it may dull to a sweet feeling of [[nostalgia]] at what i shared in this [[life]] with my dad and the luck i had to [[have]] a [[dad]] for years","im not sure the feeling of loss will ever go away but it may dull to a sweet feeling of [[noѕtalgia]] at what i shared in this [[lifе]] with my dad and the luck i had to [[havе]] a [[dаԁ]] for years",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i feel like ive gotten to know many of you [[through]] comments and emails and for that im [[appreciative]] and glad [[you]] are a part of this little [[space]]","i feel like ive gotten to know many of you [[tһrough]] comments and emails and for that im [[apрreciatіve]] and glad [[yοu]] are a part of this little [[ѕpace]]",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i survey my own posts over the last [[few]] years [[and]] only feel pleased with vague snippets of a few of them only feel that little bits of them capture what its [[like]] to be me or [[someone]] like [[me]] in dublin in the st century","i survey my own posts over the last [[fеw]] years [[anԁ]] only feel pleased with vague snippets of a few of them only feel that little bits of them capture what its [[likе]] to be me or [[somеone]] like [[mе]] in dublin in the st century",2.0,2.0,"tensor([0., 1., 0., 0., 0., 0.])","tensor([0., 1., 0., 0., 0., 0.])",1,57,"Successful"
"i also tell you in hopes that anyone who is [[still]] feeling [[stigmatized]] or [[ashamed]] of their [[mental]] health issues will let go of the stigma let go of the shame","i also tell you in hopes that anyone who is [[ѕtill]] feeling [[stigmаtized]] or [[аshamеd]] of their [[mеntal]] health issues will let go of the stigma let go of the shame",0.0,0.0,"tensor([0., 0., 1., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"[[i]] don t feel guilty [[like]] i m [[not]] going to be [[able]] to cook [[for]] him","[[і]] don t feel guilty [[lіke]] i m [[nοt]] going to be [[ablе]] to cook [[fοr]] him",0.0,0.0,"tensor([1., 0., 0., 0., 0., 0.])","tensor([1., 0., 0., 0., 0., 0.])",0,57,"Failed"
"i [[hate]] [[it]] when i feel fearful [[for]] [[absolutely]] no [[reason]]","i [[һate]] [[іt]] when i feel fearful [[fοr]] [[absοlutely]] no [[reаson]]",0.0,0.0,"tensor([0., 0., 0., 0., 1., 0.])","tensor([0., 0., 0., 0., 1., 0.])",4,57,"Failed"
