"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The new rights are nice enough<SPLIT>Everyone really likes the newest benefits","TQhe new rights are nice enough<SPLIT>Everyone really Elikes the newest benefits",0.023535190150141716,0.8810487389564514,"tensor([0.0235, 0.9682, 0.0083])","tensor([0.8810, 0.0461, 0.0728])",1,86,"Successful"
"This site includes a list of all award winners and a searchable database of Government Executive articles.<SPLIT>The Government Executive articles housed on the website are not able to be searched.","This site includes a list of all award winners and a searchable database of Gotvernment Execut?ive articles.<SPLIT>The Government Executive articles housed on the website are not able to be searched.",0.9993888139724731,0.3257707357406616,"tensor([9.9939e-01, 4.5619e-04, 1.5498e-04])","tensor([0.3258, 0.2629, 0.4114])",0,46,"Failed"
"uh i don't know i i have mixed emotions about him uh sometimes i like him but at the same times i love to see somebody beat him<SPLIT>I like him for the most part, but would still enjoy seeing someone beat him.","uh i don't know i i have mixed emotions about him uh sometimes i like him but at the same times i love to Isee somebody beat him<SPLIT>I like him for _the most part, but would still enjoy seeing someone beat him.",0.0007458306499756873,0.5641369223594666,"tensor([7.4583e-04, 1.2614e-02, 9.8664e-01])","tensor([0.5641, 0.1481, 0.2878])",2,46,"Successful"
"yeah i i think my favorite restaurant is always been the one closest  you know the closest as long as it's it meets the minimum criteria you know of good food<SPLIT>My favorite restaurants are always at least a hundred miles away from my house.","yeah i i think my favorite restaurant is always been the one closest  you know the closest as long as it's it meets the minimum criteria $you know of good food<SPLIT>My favorite restaurants are always at least a hundred miles away fr&om my house.",0.9990522265434265,0.2870916426181793,"tensor([9.9905e-01, 7.4031e-04, 2.0752e-04])","tensor([0.2871, 0.1819, 0.5310])",0,46,"Failed"
"i don't know um do you do a lot of camping<SPLIT>I know exactly.","iC don't know uMm do you do a lot of camping<SPLIT>I know exactly.",0.9995067119598389,0.8320206999778748,"tensor([9.9951e-01, 3.0989e-04, 1.8339e-04])","tensor([0.8320, 0.0787, 0.0893])",0,86,"Successful"
"well that would be a help i wish they would do that here we have got so little landfill space left that we're going to run out before the end of this decade and it's really going to be<SPLIT>We have plenty of space in the landfill.","well that would be a help i wish the@y would do that here we have got so little landfill space left that we're going to run out before the end of this decade and it's really going to be<SPLIT>We have plent$y of space in the landfill.",0.9989566802978516,0.489253431558609,"tensor([9.9896e-01, 6.2569e-04, 4.1762e-04])","tensor([0.4893, 0.1376, 0.3731])",0,46,"Successful"
"yeah i know and i did that all through college and it worked too<SPLIT>I did that all through college but it never worked","yeah i%$ know and i did that all through college and it worked too<SPLIT>I did that all through college but it never worked",0.9993177652359009,0.2870916426181793,"tensor([9.9932e-01, 5.0918e-04, 1.7307e-04])","tensor([0.2871, 0.1819, 0.5310])",0,66,"Failed"
"Calcutta seems to be the only other production center having any pretensions to artistic creativity at all, but ironically you're actually more likely to see the works of Satyajit Ray or Mrinal Sen shown in Europe or North America than in India itself.<SPLIT>Most of Mrinal Sen's work can be found in European collections.","Calcutta seems to be the only other production center having any pretensions to artistic creativity at all, but ironically you're actually more likely to see the works of Satyajit Ray or Mrinal Sen shown in Europe or North America than in India itaself.<SPLIT>Most of Mrinal Sen'`s work can be found in European collections.",0.0013799057342112064,0.6772913336753845,"tensor([0.0014, 0.5608, 0.4378])","tensor([0.6773, 0.1157, 0.2070])",1,46,"Successful"
"If that investor were willing to pay extra for the security of limited downside, she could buy put options with a strike price of $98, which would lock in her profit on the shares at $18, less whatever the options cost.<SPLIT>THe strike price could be $8.","If that investor were willing to pay extra for the security of limited downsideM, she could buy put options with a strike price of $798, which would lock in her profit on the shares at $18, less whatever the options cost.<SPLIT>THe strike price could be $8.",0.8049560785293579,0.658434271812439,"tensor([0.8050, 0.1832, 0.0118])","tensor([0.6584, 0.1275, 0.2141])",0,46,"Successful"
"3)  Dare you rise to the occasion, like Raskolnikov, and reject the petty rules that govern lesser men?<SPLIT>Would you rise up and defeaat all evil lords in the town?","3)  Dare you rise to? the occasion, like Raskolnikov, and reject the petty rules that govern lesser men?<SPLIT>Would you rise up and defeaat &all evil lords in the town?",0.030909236520528793,0.1527380645275116,"tensor([0.0309, 0.9665, 0.0026])","tensor([0.1527, 0.3071, 0.5402])",1,46,"Failed"
"The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the wall to the new town.<SPLIT>Go downwards to one of the gates, all of which will lead you into the cathedral.","The most important directions are s-imply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down Linevitably leads to one of three gates through the wall to the new town.<SPLIT>Go downwards to one of the gates, all of which will lead you into the cathedral.",0.45360273122787476,0.3257707357406616,"tensor([0.4536, 0.1725, 0.3739])","tensor([0.3258, 0.2629, 0.4114])",0,46,"Failed"
"The bhakti movement of the Tamils brought a new warmth to the hitherto rigid Brahmanic ritual of Hinduism.<SPLIT>The Tamils' bhakti movement froze the previously warm ritual of Hinduism.","The bhakti movement of the Tam]ils brought a new warmth to the hitherto rigid Brahmanic ritual of Hinduis3m.<SPLIT>The Tamils' bhakti movement froze the previously warm ritual of Hinduism.",0.9994112253189087,0.3257707357406616,"tensor([9.9941e-01, 3.6556e-04, 2.2324e-04])","tensor([0.3258, 0.2629, 0.4114])",0,46,"Failed"
"see now in a situation like that the boys are only sixteen years old and they were sexually involved with her and i think like at that particular point she was twenty three you know so she wasn't really that much older than them and being a boy at that age i think that they're very um you know let's face it that's at a point in your life when you you're just starting to realize all the things of life<SPLIT>Everyone involved was the same age.","see now in a situation ulike that the boys are only sixteen years old and they were sexually involved with her and i think like at that particular point she was{ twenty three you know so she wasn't really that much older than them and being a boy at that age i think that they're very um you know let's face it that's at a point in your life when you you're just starting to realize all the things of life<SPLIT>Everyone involved was the same age.",0.9766880869865417,0.35965079069137573,"tensor([0.9767, 0.0170, 0.0063])","tensor([0.3597, 0.1810, 0.4594])",0,46,"Failed"
"You and your friends are not welcome here, said Severn.<SPLIT>Severn said the people were not welcome there.","You and your friends are not welcome here, sa'id Severn.<SPLIT>Severn said the people were not welcome therOe.",0.00191459059715271,0.2871854901313782,"tensor([0.0019, 0.0062, 0.9919])","tensor([0.2872, 0.2261, 0.4867])",2,46,"Failed"
"um-hum um-hum yeah well uh i can see you know it's it's it's it's kind of funny because we it seems like we loan money you know we money with strings attached and if the government changes and the country that we loan the money to um i can see why the might have a different attitude towards paying it back it's a lot us that  you know we don't really loan money to to countries we loan money to governments and it's the<SPLIT>We don't loan a lot of money.","um-hum um-hum yeah well uh i can see you know it's it's it's it's kind of funny because we it seems like we loan money you know we money with strings attached and if the government changes and the country that we loan the money to um i can see why the might have a different attitude towards paying it back it's a lot us that  you know we donL't really loan money to to countries we loan money to governm1ents and it's the<SPLIT>We don't loan a lot of money.",0.8352658152580261,0.5540491938591003,"tensor([0.8353, 0.1241, 0.0406])","tensor([0.5540, 0.1727, 0.2732])",1,46,"Successful"
"i'm not sure what the overnight low was<SPLIT>I don't know how cold it got last night.","i'm not sure what the overnight low was<SPLIT>I don't know Zhow c`old it got last night.",0.0008644032059237361,0.16523368656635284,"tensor([8.6440e-04, 5.5983e-02, 9.4315e-01])","tensor([0.1652, 0.2500, 0.5848])",2,46,"Failed"
"so i have to find a way to supplement that<SPLIT>I need a way to add something extra.","so i have to find a way to supple[ment that<SPLIT>I need a way to add sometEhing extra.",0.000491168990265578,0.2808779776096344,"tensor([4.9117e-04, 8.4015e-03, 9.9111e-01])","tensor([0.2809, 0.2453, 0.4739])",2,46,"Failed"
"the hologram makes up all these things and uh i mean sometimes  sometimes it's funny sometimes it's not but uh you know it's something to pass the time until we do and then and then we watch football<SPLIT>Sometimes it is amusing to see what the hologram creates.","the hologram makes up all these things and uh i mean sometimes  sometimes it's funny sometimes it's not but uh you know it's sormething to pass the time until we do and then and then we watch football<SPLIT>Sometimes it isd amusing to see what the hologram creates.",0.0009216750040650368,0.28476184606552124,"tensor([9.2168e-04, 3.9526e-02, 9.5955e-01])","tensor([0.2848, 0.2750, 0.4402])",2,46,"Failed"
"5 The share of gross national saving used to replace depreciated capital has increased over the past 40 years.<SPLIT>Gross national saving was highest this year.","5 The share of gross national saving used to replace depreci?ated capital has increased over the past 40 years.<SPLIT>Gross national saving was highest tohis year.",0.002908894559368491,0.1705230474472046,"tensor([2.9089e-03, 9.9631e-01, 7.8373e-04])","tensor([0.1705, 0.3246, 0.5049])",1,46,"Failed"
"So far, however, the number of mail pieces lost to alternative bill-paying methods is too small to have any material impact on First-Class volume.<SPLIT>The amount of lost mail is huge and really impacts mail volume","So far, however, the number of mail pieces lost to alternative bill-paying methods is too small to have any material impact on First-Class volu$wme.<SPLIT>The amount of lost mail is huge and really impacts mail volume",0.9994729161262512,0.3798142075538635,"tensor([9.9947e-01, 3.7356e-04, 1.5360e-04])","tensor([0.3798, 0.2381, 0.3821])",0,46,"Failed"
"you want to punch the button and go<SPLIT>You don't want to push the button lightly, but rather punch it hard.","you want to punch the_ button and go<SPLIT>You don't want to push the butteon lightly, but rather punch it hard.",0.0026528644375503063,0.18389499187469482,"tensor([0.0027, 0.7154, 0.2820])","tensor([0.1839, 0.2406, 0.5756])",1,46,"Failed"
"Buffet and a  la carte available.<SPLIT>It has a buffet.","Buffet ansd a  la carte available.<SPLIT>It has a bu4ffet.",0.001822673948481679,0.5389621257781982,"tensor([0.0018, 0.0148, 0.9834])","tensor([0.5390, 0.1882, 0.2729])",2,46,"Successful"
"Blue says Blumenthal claimed Clinton had told him that Lewinsky had made unwanted sexual advances.<SPLIT>Clinton said that Monica Lewinsky made unwanted sexual advances during her time as a journalist in the White House.","Blue says Blumenthal c3laimed Clinton had told him that xLewinsky had made unwanted sexual advances.<SPLIT>Clinton said that Monica Lewinsky made unwanted sexual advances during her time as a journalist in the White House.",0.002136141760274768,0.28293168544769287,"tensor([0.0021, 0.9874, 0.0105])","tensor([0.2829, 0.3022, 0.4149])",1,46,"Failed"
"We also have found that leading organizations strive to ensure that their core processes efficiently and effectively support mission-related outcomes.<SPLIT>Leading organizations want to be sure their employees are safe.","We also have found that leading organizations strive8 to ensure that their core processes effiTciently and effectively support mission-related outcomes.<SPLIT>Leading organizations want to be sure their employees are safe.",0.06518861651420593,0.432222843170166,"tensor([0.0652, 0.9304, 0.0044])","tensor([0.4322, 0.1472, 0.4206])",1,46,"Successful"
"oh uh-huh well no they wouldn't would they no<SPLIT>No, they wouldn't go there.","oh uh-huh well no they wouldn't would they noa<SPLIT>NoS, they wouldn't go there.",0.0015083692269399762,0.6801326870918274,"tensor([0.0015, 0.9880, 0.0105])","tensor([0.6801, 0.1147, 0.2052])",1,46,"Successful"
