"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im feeling rather [[rotten]] so im not very ambitious right now","im feeling rather [[r‭⁦‮⁦t⁩⁦o⁩‬⁩‬ten]] so im not very ambitious right now",0.0002233467239420861,1.9976392984390259,"tensor([9.9889e-01, 2.2335e-04, 2.2042e-04, 2.9064e-04, 1.7530e-04, 1.9613e-04])","tensor([4.1102e-04, 9.9764e-01, 5.0052e-04, 7.6536e-04, 4.2489e-04, 2.5876e-04])",0,23,"Successful"
"im updating my blog because i [[feel]] [[shitty]]","im updating my blog because i [[feel‭⁦‮⁦s⁩⁦]] [[⁩‬⁩‬hitty]]",0.00018593299319036305,0.210717111825943,"tensor([9.9903e-01, 1.8593e-04, 1.7787e-04, 2.8751e-04, 1.7638e-04, 1.4374e-04])","tensor([0.0045, 0.2107, 0.7555, 0.0123, 0.0050, 0.0119])",0,23,"Failed"
"i never make her separate from me because i don t ever want her to feel like i m [[ashamed]] with her","i never make her separate from me because i don t ever want her to feel like i m [[as‭⁦‮⁦a⁩⁦h⁩‬⁩‬med]] with her",0.00018976713181473315,1.8727375268936157,"tensor([9.9904e-01, 1.8977e-04, 2.0362e-04, 2.2880e-04, 1.8944e-04, 1.4648e-04])","tensor([9.2304e-02, 8.7274e-01, 2.6053e-02, 7.2330e-03, 1.2039e-03, 4.6865e-04])",0,23,"Successful"
"i left with my bouquet of red and yellow tulips under my arm feeling slightly more optimistic [[than]] [[when]] i arrived","i left with my bouquet of red and yellow tulips under my arm feeling slightly more optimistic [[tha‭⁦‮⁦]] [[⁩⁦n⁩‬⁩‬when]] i arrived",1.9988312721252441,1.9988811016082764,"tensor([2.8065e-04, 9.9883e-01, 3.1583e-04, 1.7378e-04, 2.1951e-04, 1.7901e-04])","tensor([2.8194e-04, 9.9888e-01, 3.2729e-04, 1.5689e-04, 1.9455e-04, 1.5813e-04])",1,13,"Successful"
"i was feeling a little [[vain]] when i did this one","i was feeling a little [[v‭⁦‮⁦i⁩⁦a⁩‬⁩‬n]] when i did this one",0.0002151131775463,1.9965624809265137,"tensor([9.9895e-01, 2.1511e-04, 1.5600e-04, 2.8784e-04, 2.4783e-04, 1.4445e-04])","tensor([8.7506e-04, 9.9656e-01, 1.1945e-03, 5.3234e-04, 5.1988e-04, 3.1572e-04])",0,23,"Successful"
"i cant walk into a shop anywhere where i do not feel [[uncomfortable]]","i cant walk into a shop anywhere where i do not feel [[u‭⁦‮⁦c⁩⁦n⁩‬⁩‬omfortable]]",0.0002356303739361465,1.9990417957305908,"tensor([4.3594e-04, 2.3563e-04, 2.2058e-04, 5.7215e-04, 9.9640e-01, 2.1317e-03])","tensor([2.5556e-04, 9.9904e-01, 2.8892e-04, 1.2838e-04, 1.2916e-04, 1.5610e-04])",4,23,"Successful"
"i felt [[anger]] when at the end of a telephone call","i felt [[a‭⁦‮⁦g⁩⁦n⁩‬⁩‬er]] when at the end of a telephone call",0.00032698435825295746,0.019182465970516205,"tensor([6.4220e-04, 3.2698e-04, 1.6361e-04, 9.9713e-01, 1.6100e-03, 1.2903e-04])","tensor([0.0057, 0.0192, 0.0009, 0.0494, 0.9217, 0.0031])",3,23,"Failed"
"i explain [[why]] [[i]] clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for getting accepted into the masters program at the university of virginia","i explain [[why‭⁦‮⁦i⁩⁦]] [[⁩‬⁩‬]] clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for getting accepted into the masters program at the university of virginia",1.9850741624832153,1.9870322942733765,"tensor([1.4669e-03, 9.8507e-01, 1.1929e-02, 7.0185e-04, 3.9716e-04, 4.3126e-04])","tensor([1.2672e-03, 9.8703e-01, 1.0284e-02, 6.3586e-04, 3.7502e-04, 4.0594e-04])",1,13,"Successful"
"i like to have the [[same]] breathless feeling as a reader eager to see what will happen next","i like to have the [[sa‭⁦‮⁦e⁩⁦m⁩‬⁩‬]] breathless feeling as a reader eager to see what will happen next",1.998382329940796,1.9987930059432983,"tensor([1.7080e-04, 9.9838e-01, 4.2609e-04, 1.5334e-04, 3.0244e-04, 5.6514e-04])","tensor([1.5386e-04, 9.9879e-01, 3.5474e-04, 1.4006e-04, 2.2005e-04, 3.3843e-04])",1,13,"Successful"
"i jest i [[feel]] [[grumpy]] tired and pre menstrual which i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer","i jest i [[fee‭⁦‮⁦]] [[⁩⁦l⁩‬⁩‬grumpy]] tired and pre menstrual which i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer",0.000299456442007795,0.07265543192625046,"tensor([5.1933e-04, 2.9946e-04, 2.3063e-04, 9.9810e-01, 6.6147e-04, 1.9367e-04])","tensor([3.6885e-02, 7.2655e-02, 1.4095e-03, 8.8029e-01, 7.9982e-03, 7.6065e-04])",3,23,"Failed"
