"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[im]] feeling rather [[rotten]] [[so]] im not very [[ambitious]] right now","[[i​m]] feeling rather [[ro‌tten‌]] [[s‌o]] im not very [[ambiti‌ous]] right now",1.919264316558838,1.9982478618621826,"tensor([0.0053, 0.9193, 0.0027, 0.0680, 0.0034, 0.0013])","tensor([3.5007e-04, 9.9825e-01, 4.2941e-04, 4.4750e-04, 3.1435e-04, 2.1090e-04])",0,212,"Successful"
"im updating my [[blog]] because i [[feel]] [[shitty]]","im updating my [[b‌l‌og]] because i [[‌f​eel]] [[shi‌tty]]",0.00021555549756158143,1.9974818229675293,"tensor([9.9886e-01, 2.1556e-04, 2.0963e-04, 3.8775e-04, 1.5999e-04, 1.6322e-04])","tensor([9.6934e-04, 9.9748e-01, 4.3868e-04, 4.2795e-04, 4.1931e-04, 2.6306e-04])",0,212,"Successful"
"i [[never]] make her [[separate]] [[from]] me because i don t ever want [[her]] to feel like i m [[ashamed]] with her","i [[nev‌er]] make her [[separat‍e]] [[​from]] me because i don t ever want [[her​]] to feel like i m [[ash‍amed]] with her",0.00020015801419503987,1.9969767332077026,"tensor([9.9903e-01, 2.0016e-04, 2.0717e-04, 2.2547e-04, 1.8506e-04, 1.4791e-04])","tensor([7.3441e-04, 9.9698e-01, 1.4778e-03, 3.9560e-04, 2.2719e-04, 1.8824e-04])",0,212,"Successful"
"i left with my [[bouquet]] of red and yellow tulips under my [[arm]] feeling [[slightly]] more [[optimistic]] than when i arrived","i left with my [[b‌ouquet]] of red and yellow tulips under my [[a​rm]] feeling [[slig‍htly]] more [[opt‍imistic‌]] than when i arrived",1.9988279342651367,1.9989449977874756,"tensor([2.8645e-04, 9.9883e-01, 3.2075e-04, 1.7244e-04, 2.1773e-04, 1.7455e-04])","tensor([2.3702e-04, 9.9894e-01, 2.8855e-04, 1.4869e-04, 2.0853e-04, 1.7236e-04])",1,112,"Successful"
"i [[was]] [[feeling]] a [[little]] vain when i did this one","i [[w‌as]] [[f‌eeling​]] a [[​litt‌le]] vain when i did this one",0.0002151131775463,1.998232364654541,"tensor([9.9895e-01, 2.1511e-04, 1.5600e-04, 2.8784e-04, 2.4783e-04, 1.4445e-04])","tensor([4.3749e-04, 9.9823e-01, 4.4920e-04, 3.8523e-04, 2.3804e-04, 2.5777e-04])",0,212,"Successful"
"i [[cant]] walk [[into]] a shop anywhere where i do [[not]] feel [[uncomfortable]]","i [[can‍‌t]] walk [[‍into]] a shop anywhere where i do [[n‍ot]] feel [[u‌ncomfortable]]",0.0002356303739361465,1.9990489482879639,"tensor([4.3594e-04, 2.3563e-04, 2.2058e-04, 5.7215e-04, 9.9640e-01, 2.1317e-03])","tensor([2.5028e-04, 9.9905e-01, 2.5604e-04, 1.2654e-04, 1.5022e-04, 1.6793e-04])",4,212,"Successful"
"i felt [[anger]] when at [[the]] [[end]] of a [[telephone]] call","i felt [[ange​r]] when at [[th‌e]] [[en‌d]] of a [[teleph​o‌ne]] call",0.00032698435825295746,1.8101511001586914,"tensor([6.4220e-04, 3.2698e-04, 1.6361e-04, 9.9713e-01, 1.6100e-03, 1.2903e-04])","tensor([0.0277, 0.8102, 0.0017, 0.0307, 0.1271, 0.0027])",3,212,"Successful"
"i explain why i clung to a relationship with a boy who was [[in]] many [[ways]] immature and uncommitted despite the excitement i should have been feeling for getting [[accepted]] into the masters program at the [[university]] of [[virginia]]","i explain why i clung to a relationship with a boy who was [[i‌n]] many [[way​s]] immature and uncommitted despite the excitement i should have been feeling for getting [[accep‌ted]] into the masters program at the [[un‌iversity]] of [[‍virginia]]",1.9850741624832153,1.9977502822875977,"tensor([1.4669e-03, 9.8507e-01, 1.1929e-02, 7.0185e-04, 3.9716e-04, 4.3126e-04])","tensor([2.9312e-04, 9.9775e-01, 1.0865e-03, 3.0400e-04, 3.0869e-04, 2.5742e-04])",1,162,"Successful"
"i like to have the same [[breathless]] [[feeling]] as a reader eager to see what will [[happen]] next","i like to have the same [[bre​at‌hl‌ess]] [[feeling‌]] as a reader eager to see what will [[h‍appen]] next",1.998382329940796,1.998931646347046,"tensor([1.7080e-04, 9.9838e-01, 4.2609e-04, 1.5334e-04, 3.0244e-04, 5.6514e-04])","tensor([1.3613e-04, 9.9893e-01, 3.6498e-04, 1.1924e-04, 1.6770e-04, 2.8035e-04])",1,162,"Successful"
"[[i]] jest i feel grumpy tired and pre menstrual which i probably am but then again its only [[been]] a week and im about as fit as a [[walrus]] on vacation for [[the]] summer","[[i‍]] jest i feel grumpy tired and pre menstrual which i probably am but then again its only [[bee‍n]] a week and im about as fit as a [[w‍alrus]] on vacation for [[‍the‌]] summer",0.0002999087155330926,1.9982216358184814,"tensor([5.2077e-04, 2.9991e-04, 2.3212e-04, 9.9809e-01, 6.6123e-04, 1.9393e-04])","tensor([4.4234e-04, 9.9822e-01, 3.1356e-04, 3.5065e-04, 3.4536e-04, 3.2653e-04])",3,212,"Successful"
