"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Spectacular]] Wingsuit Jump Over Bogota","[[Spec‌tacular]] Wingsuit Jump Over Bogota",26,58,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","Saut par-dessus Bogota en combinaison tactile à synchronisation automatique","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",44,"Failed"
"[[Sportsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.","[[Sp‌ortsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.",19,60,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Jhonathan Florez, ortsman du Sous-secrétaire d'État, a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",44,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous [[spectators]] had gathered there to watch his exploit.","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous [[spec​tators]] had gathered there to watch his exploit.",108,140,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Vêtu d'un costume d'aile, il a survolé le célèbre Sanctuaire des Monserrates à 160km / h. Le sanctuaire est situé à une altitude de plus de 3000 mètres et de nombreux tatoueurs spécialisés s'y étaient rassemblés pour assister à son exploit.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",44,"Failed"
"A black box in [[your]] car?","A black box in [[y‌our]] car?",1,25,"Une boîte noire dans votre voiture ?","Une boite noire dans laquelle notre voiture est emballée ?","Une boîte noire dans votre voiture ?",44,"Failed"
"As America's road planners struggle to [[find]] the cash to mend a crumbling highway system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.","As America's road planners struggle to [[fi‌nd]] the cash to mend a crumbling highway system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.",114,134,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","Alors que les planificateurs routiers américains luttent pour réparer un système autoroutier qui s'effondre, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",44,"Failed"
"The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding [[America's]] major roads.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding [[Ameri‍ca's]] major roads.",95,135,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée des bureaux de planification de Washington et de l ""État visant à réviser le système désuet de financement des routes principales d'Ameri ca.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",44,"Failed"
"The usually dull arena of highway [[planning]] has suddenly spawned intense debate and colorful alliances.","The usually dull arena of highway [[plann‌ing]] has suddenly spawned intense debate and colorful alliances.",69,78,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","L'arène généralement terne de l'aménagement des autoroutes a soudainement donné lieu à d'intenses débats et à des alliances colorées.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",44,"Failed"
"Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles [[you]] drive, and possibly where you drive them - then use the information to draw up a tax bill.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles [[yo​u]] drive, and possibly where you drive them - then use the information to draw up a tax bill.",123,193,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","Les Libertariens se sont joints à des groupes de défense de l'environnement pour faire pression sur le gouvernement afin qu'il autorise celui-ci à utiliser les petites boîtes pour suivre les kilomètres parcourus par les automobilistes, et peut-être même l'endroit où vous les conduisez.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",44,"Failed"
"The tea party is [[aghast.]]","The tea party is [[a‍ghast.]]",17,31,"La fête du thé est effrayée.","La fête du thé est un spectacle fantastique.","Le Tea Party est atterré.",44,"Failed"
"The [[American]] Civil Liberties Union is deeply concerned, too, raising a variety of privacy issues.","The [[Americ‌an]] Civil Liberties Union is deeply concerned, too, raising a variety of privacy issues.",40,88,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","L'Americ, une union de défense des libertés civiles, est elle aussi profondément préoccupée par le fait qu'elle soulève diverses questions relatives à la protection de la vie privée.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",44,"Failed"
"And while [[Congress]] can't agree on whether to proceed, several states are not waiting.","And while [[C‌ongress]] can't agree on whether to proceed, several states are not waiting.",77,85,"Et même si le Congrès ne parvient pas à s'entendre sur l'opportunité d'aller de l'avant, plusieurs États n'attendent pas.","Et bien que la partie C ne puisse pas s'entendre sur l'opportunité d'aller de l'avant, plusieurs états n'attendent pas.","Et tandis que les membres du Congrès n'arrivent pas à se mettre d'accord pour savoir s'il faut continuer, plusieurs États n'ont pas attendu.",44,"Failed"
"They are exploring how, over the next decade, they can move to a system in which [[drivers]] pay per mile of road they roll over.","They are exploring how, over the next decade, they can move to a system in which [[d​rivers]] pay per mile of road they roll over.",58,73,"Ils étudient comment, au cours de la prochaine décennie, ils pourraient passer à un système dans lequel les conducteurs paieraient le kilomètre de route qu'ils roulent.","Ils étudient comment, au cours de la prochaine décennie, ils pourraient passer à un système dans lequel les rivières paieraient le kilomètre de route qu'elles renverseraient.","Ils cherchent comment, au cours de la prochaine décennie, ils pourront passer à un système permettant aux conducteurs de payer en fonction du nombre de miles parcourus.",44,"Failed"
