"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Spectacular Wingsuit Jump Over [[Bogota]]","Spectacular Wingsuit Jump Over [[%Bogota]]",27,28,"Saut en wingsuit spectaculaire au-dessus de Bogotá.","Saut en wingsuit spectaculaire au-dessus de %Bogota.","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",44,"Failed"
"[[Sportsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.","[[USportsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.",19,27,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","L'athlète Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",44,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous spectators had gathered there to watch his [[exploit.]]","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous spectators had gathered there to watch his [[e`xploit.]]",117,125,"Vêtu d'une wingsuit, il a survolé le célèbre sanctuaire de Monserrate à 160 km/h. Le sanctuaire est situé à une altitude de plus de 3000 mètres et de nombreux spectateurs s'y étaient rassemblés pour admirer son exploit.","Vêtu d'une wingsuit, il a survolé à 160 km/h le célèbre sanctuaire de Monserrate. Le sanctuaire est situé à une altitude de plus de 3000 mètres et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",44,"Failed"
"A black box [[in]] your car?","A black box [[8in]] your car?",1,13,"Une boîte noire dans votre voiture ?","Une boîte noire de 8 pouces dans votre voiture ?","Une boîte noire dans votre voiture ?",44,"Failed"
"As America's road planners struggle to find the cash to mend a crumbling highway system, many are beginning to see [[a]] solution in a little black box that fits neatly by the dashboard of your car.","As America's road planners struggle to find the cash to mend a crumbling highway system, many are beginning to see [[a6]] solution in a little black box that fits neatly by the dashboard of your car.",117,147,"Alors que les urbanistes américains ont du mal à trouver les fonds nécessaires pour réparer un réseau autoroutier en ruine, beaucoup commencent à entrevoir une solution dans un petit boîtier noir qui se place facilement près du tableau de bord de votre voiture.","Alors que les responsables de la planification routière américaine luttent pour trouver les fonds nécessaires à la réparation d'un réseau autoroutier en ruine, beaucoup commencent à voir une solution dans un petit boîtier noir qui se place facilement sur le tableau de bord de votre voiture.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",44,"Failed"
"The devices, which track [[every]] mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.","The devices, which track [[eveary]] mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.",71,99,"Les dispositifs, qui suivent chaque mile parcouru par un automobiliste et transmettent ces informations à des fonctionnaires, sont au cœur d'une tentative controversée à Washington et dans les bureaux de planification des États pour réformer le système obsolète de financement des principales routes américaines.","Les dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information à des bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification des États pour réorganiser le système obsolète de financement des routes principales américaines.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",44,"Failed"
"The usually dull arena of highway [[planning]] has suddenly spawned intense debate and colorful alliances.","The usually dull arena of highway [[pla.nning]] has suddenly spawned intense debate and colorful alliances.",66,81,"L'arène habituellement terne de la planification autoroutière a soudainement engendré un débat intense et des alliances colorées.","L'arène habituellement terne de la planification autoroutière a soudainement donné naissance à un débat intense et à des alliances hautes en couleur.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",44,"Failed"
"Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to [[keep]] track of the miles you drive, and possibly where you drive them - then use the information to draw up a tax bill.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to [[_keep]] track of the miles you drive, and possibly where you drive them - then use the information to draw up a tax bill.",109,121,"Des libertariens se sont joints à des groupes environnementaux pour faire pression afin d'autoriser le gouvernement à utiliser les petits boîtiers pour suivre les kilomètres que vous parcourez, et éventuellement où vous les parcourez, puis à utiliser ces informations pour établir une facture fiscale.","Les libertariens se sont joints à des groupes environnementaux pour faire pression afin de permettre au gouvernement d'utiliser ces petites boîtes pour suivre le nombre de kilomètres que vous parcourez, et peut-être où vous les parcourez - puis d'utiliser ces informations pour établir une facture fiscale.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",44,"Failed"
"The tea party [[is]] aghast.","The tea party [[iws]] aghast.",29,31,"Le cercle de dégustation de thé est consterné.","Le cercle de dégustation de thé était consterné.","Le Tea Party est atterré.",44,"Failed"
"The American Civil Liberties [[Union]] is deeply concerned, too, raising a variety of privacy issues.","The American Civil Liberties [[Uni[on]] is deeply concerned, too, raising a variety of privacy issues.",93,96,"L'Union américaine pour les libertés civiles est également profondément préoccupée, soulevant diverses questions de confidentialité.","L'Union américaine pour les libertés civiles est également profondément préoccupée, soulevant une variété de problèmes de confidentialité.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",44,"Failed"
