"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Spectacular Wingsuit [[Jump]] [[Over]] [[Bogota]]","Spectacular Wingsuit [[Jum‍p‍]] [[Ov‌er‍]] [[Bo‌gota]]",26,80,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","Combinaison d'ailes fantastique Combinaison d'ailes fantastique et d'os Combinaison d'ailes fantastique","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",212,"Failed"
"[[Sportsman]] [[Jhonathan]] [[Florez]] [[jumped]] from a helicopter above Bogota, the capital of Colombia, on Thursday.","[[S‌portsman​]] [[Jh‌onathan]] [[Flo‍rez]] [[jumpe‌d]] from a helicopter above Bogota, the capital of Colombia, on Thursday.",19,165,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","A l'occasion de la Journée mondiale de la propriété intellectuelle, le directeur général de l'OMPI, M. Kamil Idris, s'est entretenu avec le directeur général de l'Organisation des Nations Unies, M. Kamil Idris.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",212,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is [[located]] at an altitude [[of]] over 3000 meters and numerous spectators had gathered [[there]] to [[watch]] [[his]] exploit.","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is [[locate‌d]] at an altitude [[o‌f]] over 3000 meters and numerous spectators had gathered [[‍there]] to [[wat‍ch]] [[h‌is]] exploit.",108,160,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire monserrate à 160 km / h. Le sanctuaire est situé à une altitude de plus de 3 000 mètres et de nombreux spectateurs s'y étaient rassemblés pour y voir une exploitation du sanctuaire monserrate.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",212,"Failed"
"A [[black]] [[box]] in [[your]] [[car?]]","A [[bl‌ack]] [[b​o‌x]] in [[you‍r]] [[c‌ar?]]",1,60,"Une boîte noire dans votre voiture ?","A b ack ack ack ack ack ack ack ack ack ack ack ack ack ack in you ?","Une boîte noire dans votre voiture ?",212,"Failed"
"As America's road [[planners]] struggle to [[find]] the cash to [[mend]] a crumbling highway system, many [[are]] [[beginning]] to see a solution in a little black box that fits neatly by the dashboard of your car.","As America's road [[pla​nners]] struggle to [[f‌ind]] the cash to [[men‌d]] a crumbling highway system, many [[are‍]] [[beginni‌ng]] to see a solution in a little black box that fits neatly by the dashboard of your car.",114,205,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","Alors que les automobilistes américains luttent pour trouver une solution dans une petite boîte noire qui s'ajuste parfaitement au tableau de bord de votre voiture, beaucoup d'entre eux sont en train de se délabrer sur une autoroute.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",212,"Failed"
"The devices, which track every mile a motorist drives and transmit that information to bureaucrats, [[are]] at the center of a controversial attempt in [[Washington]] and state planning [[offices]] to overhaul the [[outdated]] system for funding [[America's]] major roads.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, [[‌are]] at the center of a controversial attempt in [[W​ashington]] and state planning [[of​fices]] to overhaul the [[outd​ated]] system for funding [[Ame‌rica's]] major roads.",95,226,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the centre of a controversial attempt in W.A .ashington and state planning of.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",212,"Failed"
"The usually [[dull]] [[arena]] of highway planning has suddenly spawned intense [[debate]] and colorful [[alliances.]]","The usually [[dul‌l]] [[are​‌na]] of highway planning has suddenly spawned intense [[deb‌ate]] and colorful [[al​liances.]]",69,120,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","Le habituellement dul-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or-or.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",212,"Failed"
"[[Libertarians]] have joined environmental groups in lobbying to allow government to use [[the]] little boxes to keep track of the miles you drive, and [[possibly]] where you drive them - then use the information to draw up a tax bill.","[[L​ibertari‍ans]] have joined environmental groups in lobbying to allow government to use [[​the]] little boxes to keep track of the miles you drive, and [[pos​sibl​y]] where you drive them - then use the information to draw up a tax bill.",123,210,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","L ibertari Libertari Libertari Libertari Libertari Libertari Libertari se sont joints à des groupes de défense de l'environnement pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour garder la trace des kilomètres parcourus.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",212,"Failed"
"The [[tea]] party [[is]] [[aghast.]]","The [[‌t​ea]] party [[i​‍s]] [[aghas‌t.]]",17,92,"La fête du thé est effrayée.","La partie I de la Loi sur la protection des renseignements personnels est entrée en vigueur le 1er janvier 1999.","Le Tea Party est atterré.",212,"Failed"
"The American Civil [[Liberties]] [[Union]] is deeply [[concerned,]] too, [[raising]] a variety of privacy issues.","The American Civil [[‌Liberties]] [[Un‌ion]] is deeply [[conc‌erned,‍]] too, [[‍raising]] a variety of privacy issues.",40,137,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","La loi américaine sur les libertés civiles La loi américaine sur les libertés individuelles est elle aussi profondément confuse et soulève diverses questions en matière de protection des renseignements personnels.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",212,"Failed"
