"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Spectacular]] Wingsuit Jump Over [[Bogota]]","[[Sрectacular]] Wingsuit Jump Over [[Bogοta]]",26,51,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","Saut au-dessus de Bogοta avec une combinaison à ailes scottaculaire","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",65,"Failed"
"[[Sportsman]] [[Jhonathan]] Florez jumped from a helicopter above Bogota, the [[capital]] of Colombia, on Thursday.","[[Sportѕman]] [[Jhonatһan]] Florez jumped from a helicopter above Bogota, the [[caрital]] of Colombia, on Thursday.",19,118,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Le chef de l'Etat colombien, José Manuel Barroso, a annoncé jeudi que le gouvernement colombien avait pris des mesures pour lutter contre la corruption dans le pays.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",65,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The [[sanctuary]] is located at an altitude of over 3000 [[meters]] and numerous [[spectators]] had gathered there to watch his exploit.","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The [[ѕanctuary]] is located at an altitude of over 3000 [[meterѕ]] and numerous [[ѕpectators]] had gathered there to watch his exploit.",108,151,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Vêtu d'un costume d'aile, il passa au-dessus du célèbre Sanctuaire des Monserrates à 160km / h. L'ancêtre de Monserrate est situé à une altitude de plus de 3000 mètres et de nombreux serviteurs de Monserrate s'y étaient rassemblés pour assister à son exploit.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",65,"Failed"
"A [[black]] [[box]] in [[your]] car?","A [[blаck]] [[boх]] in [[yοur]] car?",1,25,"Une boîte noire dans votre voiture ?","A blаck boх in yοur car ?","Une boîte noire dans votre voiture ?",65,"Failed"
"[[As]] America's road [[planners]] struggle to find the cash to mend a crumbling [[highway]] system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.","[[Αs]] America's road [[рlanners]] struggle to find the cash to mend a crumbling [[hіghway]] system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.",114,216,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","As America's road рlanners struggle to find the cash to mend a crumbling hіghway system, many are beginning to see a solution in a little black box that fits well by the dashboard of your car.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",65,"Failed"
"The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a [[controversial]] attempt in Washington and state [[planning]] offices [[to]] overhaul the outdated system for funding America's major roads.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a [[cοntroversial]] attempt in Washington and state [[plannіng]] offices [[tο]] overhaul the outdated system for funding America's major roads.",95,215,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a cοntroversial attempt in Washington and state plannіng offices tο overhaul the obsoldated system for funding America's major roads.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",65,"Failed"
"The [[usually]] dull arena of highway [[planning]] has suddenly spawned intense debate and colorful [[alliances.]]","The [[usuallу]] dull arena of highway [[рlanning]] has suddenly spawned intense debate and colorful [[allіances.]]",69,103,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","The usuallу terne arena of highway рlanning has suddenly spawned intense debate and colorful allіances.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",65,"Failed"
"Libertarians have [[joined]] environmental groups in lobbying to allow government to use [[the]] little boxes to keep track of the miles you drive, and possibly where you drive [[them]] - then use the information to draw up a tax bill.","Libertarians have [[jοined]] environmental groups in lobbying to allow government to use [[tһe]] little boxes to keep track of the miles you drive, and possibly where you drive [[tһem]] - then use the information to draw up a tax bill.",123,191,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","Les libertaires se sont empressés de faire pression sur les groupes environnementaux pour qu'ils permettent au gouvernement d'utiliser de petites cases pour faire le suivi des kilomètres parcourus et, peut-être, de l'endroit où vous conduisez votre voiture.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",65,"Failed"
"[[The]] tea party is [[aghast.]]","[[Tһе]] tea party is [[aghаst.]]",17,39,"La fête du thé est effrayée.","La fête du thé е se passe comme si de rien n'était.","Le Tea Party est atterré.",65,"Failed"
"The [[American]] Civil [[Liberties]] Union is deeply concerned, too, raising a variety of [[privacy]] issues.","The [[Αmerican]] Civil [[Libertіes]] Union is deeply concerned, too, raising a variety of [[privaсy]] issues.",40,86,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","L'Union des Libertés civiles de l'Amérique est elle aussi profondément préoccupée par le fait qu'elle soulève toute une série de questions de vie privée.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",65,"Failed"
