"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Spectacular [[Wingsuit]] Jump Over [[Bogota]]","Spectacular [[Win‭⁦‮⁦s⁩⁦g⁩‬⁩‬‭⁦‮⁦‭⁦‮⁦t⁩⁦i⁩‬⁩‬⁩⁦u⁩‬⁩‬]] Jump Over [[Bo‭⁦‮⁦o⁩⁦g⁩‬⁩‬ta]]",26,305,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","Une victoire spectaculaire La victoire spectaculaire La victoire spectaculaire La victoire spectaculaire La victoire spectaculaire La victoire spectaculaire La victoire spectaculaire La victoire spectaculaire L ""état de droit La victoire spectaculaire La victoire spectaculaire L"" état de droit La victoire spectaculaire La victoire spectaculaire","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",86,"Failed"
"[[Sportsman]] Jhonathan [[Florez]] [[jumped]] from a helicopter [[above]] Bogota, the capital of Colombia, on Thursday.","[[‭⁦‮⁦p⁩⁦S⁩‬⁩‬ortsman]] Jhonathan [[Flo‭⁦‮⁦e⁩⁦r⁩‬⁩‬z]] [[ju‭⁦‮⁦p⁩⁦m⁩‬⁩‬ed]] from a helicopter [[ab‭⁦‮⁦v⁩⁦o⁩‬⁩‬e]] Bogota, the capital of Colombia, on Thursday.",19,257,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","A u cours de la conférence, les participants ont discuté de la nécessité de mettre en place un système de gestion de l'information et de la technologie de l'information (SIG) pour la gestion de l'information et de la technologie de l'information (GI / TI) et de mettre en place un système de gestion de l'information.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",86,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The [[sanctuary]] is located at an altitude of over 3000 meters and numerous [[spectators]] had [[gathered]] [[there]] to watch his exploit.","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The [[san‭⁦‮⁦t⁩⁦c⁩‬⁩‬uary]] is located at an altitude of over 3000 meters and numerous [[spectat‭⁦‮⁦r⁩⁦o⁩‬⁩‬s]] had [[gat‭⁦‮⁦e⁩⁦h⁩‬⁩‬red]] [[th‭⁦‮⁦r⁩⁦e⁩‬⁩‬e]] to watch his exploit.",108,278,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Vêtu d'un costume d'aile, il a survolé le fameux sanctuaire des monserrates à 160 km / h. Le sanctuaire sans-abrisme se trouve à plus de 3 000 mètres d'altitude et compte de nombreux spectats, dont les plus nombreux sont les suivants : (a) (b) (c) (d) (e) (f) (g) (g) (g) (h) (h) (h) (h) (i) (i) (i) (i) (j) (i) (i) (j) (i) (j) (i) (j) (j) (j) (j) (k) (k) (k) (k) (k) (k) (k) (k)","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",86,"Failed"
"A black [[box]] [[in]] [[your]] [[car?]]","A black [[box‭⁦‮⁦‭⁦‮⁦n⁩⁦i⁩‬⁩‬⁩⁦]] [[⁩‬⁩‬]] [[y‭⁦‮⁦u⁩⁦o⁩‬⁩‬r]] [[c‭⁦‮⁦r⁩⁦a⁩‬⁩‬?]]",1,265,"Une boîte noire dans votre voiture ?","Une boîte noire à laquelle on a fait référence dans le texte de la résolution est une boîte noire à laquelle on a fait référence dans la résolution du Conseil de sécurité des Nations Unies. Une boîte noire à laquelle on a fait référence dans la résolution du Conseil de sécurité des Nations Unies.","Une boîte noire dans votre voiture ?",86,"Failed"
"As America's road planners [[struggle]] to find the cash to mend a crumbling highway system, many are beginning to see [[a]] [[solution]] in a [[little]] [[black]] [[box]] that fits neatly by the dashboard of your car.","As America's road planners [[s‭⁦‮⁦r⁩⁦t⁩‬⁩‬uggle]] to find the cash to mend a crumbling highway system, many are beginning to see [[a‭⁦‮⁦s⁩⁦]] [[⁩‬⁩‬olution]] in a [[littl‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬black]] [[b‭⁦‮⁦x⁩⁦o⁩‬⁩‬]] that fits neatly by the dashboard of your car.",114,278,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","En tant que planificateurs routiers américains, nombreux sont ceux qui commencent à voir une évolution dans un système routier qui s'effondre, beaucoup commencent à voir un système routier qui s'adapte parfaitement au tableau de bord de votre voiture. En effet, les planificateurs routiers américains commencent à trouver l'argent nécessaire pour réparer un système routier qui s'effondre.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",86,"Failed"
"The devices, which track every mile a [[motorist]] [[drives]] and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state [[planning]] [[offices]] to overhaul the outdated system for funding America's major roads.","The devices, which track every mile a [[‭⁦‮⁦o⁩⁦m⁩‬⁩‬toris‭⁦‮⁦]] [[⁩⁦t⁩‬⁩‬drives]] and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state [[p‭⁦‮⁦a⁩⁦l⁩‬⁩‬nning]] [[off‭⁦‮⁦c⁩⁦i⁩‬⁩‬es]] to overhaul the outdated system for funding America's major roads.",95,658,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","Les dispositifs, qui suivent chaque kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un mille un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre un kilomètre","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",86,"Failed"
"[[The]] [[usually]] [[dull]] arena of highway [[planning]] [[has]] suddenly [[spawned]] intense debate and colorful alliances.","[[T‭⁦‮⁦e⁩⁦h⁩‬⁩‬]] [[usuall‭⁦‮⁦]] [[⁩⁦y⁩‬⁩‬dull]] arena of highway [[planning‭⁦‮⁦h⁩⁦]] [[⁩‬⁩‬as]] suddenly [[‭⁦‮⁦p⁩⁦s⁩‬⁩‬awned]] intense debate and colorful alliances.",69,318,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","L ""élaboration d'un plan d'action pour la protection de l'environnement et la gestion des ressources naturelles a été une tâche ardue et ardue, qui a nécessité un débat intense et des alliances très colorées. Le projet de plan d'action pour la protection de l'environnement et la gestion des ressources naturelles a été présenté à la Conférence des Nations Unies sur l'environnement et le développement (CNUED).","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",86,"Failed"
"Libertarians have joined environmental groups in [[lobbying]] to allow [[government]] to use the [[little]] boxes to keep track of the miles you drive, and possibly where you drive them - then [[use]] [[the]] information to draw up a tax bill.","Libertarians have joined environmental groups in [[l‭⁦‮⁦b⁩⁦o⁩‬⁩‬bying]] to allow [[‭⁦‮⁦o⁩⁦g⁩‬⁩‬vernment]] to use the [[litt‭⁦‮⁦e⁩⁦l⁩‬⁩‬]] boxes to keep track of the miles you drive, and possibly where you drive them - then [[use‭⁦‮⁦t⁩⁦]] [[⁩‬⁩‬he]] information to draw up a tax bill.",123,347,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","Les libertariens se sont joints à des groupes environnementaux dans le but de permettre à ces derniers de se servir des boîtes vides pour faire le suivi des kilomètres parcourus et, éventuellement, de l'endroit où vous les conduisez, puis d'utiliser les renseignements pour rédiger une facture d'impôts. Les libertariens ont adopté cette approche afin de permettre à chacun de ces groupes d'utiliser les boîtes vides pour faire le suivi des kilomètres parcourus et, éventuellement, de l'endroit où vous les conduisez.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",86,"Failed"
"[[The]] tea [[party]] is [[aghast.]]","[[‭⁦‮⁦h⁩⁦T⁩‬⁩‬e]] tea [[pa‭⁦‮⁦t⁩⁦r⁩‬⁩‬y]] is [[ag‭⁦‮⁦a⁩⁦h⁩‬⁩‬s‭⁦‮⁦.⁩⁦t⁩‬⁩‬]]",17,295,"La fête du thé est effrayée.","L ""élaboration d'une stratégie nationale de lutte contre la traite des êtres humains est un élément essentiel de la stratégie globale de lutte contre la traite des êtres humains de l'Union européenne. La stratégie nationale de lutte contre la traite des êtres humains a été adoptée par le Conseil de l'Europe en 2002.","Le Tea Party est atterré.",86,"Failed"
"[[The]] American Civil Liberties [[Union]] is deeply concerned, too, raising a [[variety]] of [[privacy]] issues.","[[T‭⁦‮⁦e⁩⁦h⁩‬⁩‬]] American Civil Liberties [[‭⁦‮⁦n⁩⁦U⁩‬⁩‬ion]] is deeply concerned, too, raising a [[vari‭⁦‮⁦t⁩⁦e⁩‬⁩‬y]] of [[p‭⁦‮⁦i⁩⁦r⁩‬⁩‬vacy]] issues.",40,373,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","L ""élaboration d'une stratégie nationale de lutte contre le blanchiment d'argent et le financement du terrorisme constitue un élément essentiel de la stratégie globale de lutte contre le blanchiment d'argent et le financement du terrorisme de l'Union européenne. La stratégie nationale de lutte contre le blanchiment d'argent et le financement du terrorisme constituent des éléments essentiels de la stratégie nationale de lutte contre le financement du terrorisme.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",86,"Failed"
