"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im feeling rather [[rotten]] [[so]] im not very ambitious right now","im feeling rather [[rotsten]] [[sfo]] im not very ambitious right now",0.00022334649111144245,1.9976491928100586,"tensor([9.9889e-01, 2.2335e-04, 2.2042e-04, 2.9064e-04, 1.7530e-04, 1.9613e-04])","tensor([4.0597e-04, 9.9765e-01, 5.3038e-04, 7.3646e-04, 4.1003e-04, 2.6785e-04])",0,86,"Successful"
"im updating my [[blog]] because i feel [[shitty]]","im updating my [[rblog]] because i feel [[shiVtty]]",0.00018593299319036305,1.9972565174102783,"tensor([9.9903e-01, 1.8593e-04, 1.7787e-04, 2.8751e-04, 1.7638e-04, 1.4374e-04])","tensor([4.5924e-04, 9.9726e-01, 1.5942e-03, 2.5044e-04, 2.3667e-04, 2.0284e-04])",0,86,"Successful"
"i never make her separate from me because i don t ever want her to feel [[like]] i m [[ashamed]] with her","i never make her separate from me because i don t ever want her to feel [[6like]] i m [[ash\amed]] with her",0.00018976713181473315,1.992262363433838,"tensor([9.9904e-01, 1.8977e-04, 2.0362e-04, 2.2880e-04, 1.8944e-04, 1.4648e-04])","tensor([2.5059e-03, 9.9226e-01, 3.5595e-03, 7.0054e-04, 6.7763e-04, 2.9404e-04])",0,86,"Successful"
"i left with my bouquet of red and yellow [[tulips]] under my arm feeling slightly more optimistic than when i [[arrived]]","i left with my bouquet of red and yellow [[tQulips]] under my arm feeling slightly more optimistic than when i [[arri{ved]]",1.9988312721252441,1.9988662004470825,"tensor([2.8065e-04, 9.9883e-01, 3.1583e-04, 1.7378e-04, 2.1951e-04, 1.7901e-04])","tensor([2.7032e-04, 9.9887e-01, 3.1720e-04, 1.6361e-04, 2.0840e-04, 1.7430e-04])",1,46,"Successful"
"i was feeling a [[little]] [[vain]] when i did this one","i was feeling a [[litt*le]] [[va}in]] when i did this one",0.00021511339582502842,1.9962661266326904,"tensor([9.9895e-01, 2.1511e-04, 1.5600e-04, 2.8784e-04, 2.4783e-04, 1.4445e-04])","tensor([7.5691e-04, 9.9627e-01, 5.7240e-04, 1.0353e-03, 9.1831e-04, 4.5109e-04])",0,86,"Successful"
"i cant walk into a shop anywhere where i [[do]] not feel [[uncomfortable]]","i cant walk into a shop anywhere where i [[dIo]] not feel [[unc/omfortable]]",0.0002356303739361465,1.9989676475524902,"tensor([4.3594e-04, 2.3563e-04, 2.2058e-04, 5.7215e-04, 9.9640e-01, 2.1317e-03])","tensor([2.8322e-04, 9.9897e-01, 3.8670e-04, 1.2340e-04, 1.1623e-04, 1.2286e-04])",4,86,"Successful"
"i felt [[anger]] when at the end of a [[telephone]] call","i felt [[banger]] when at the end of a [[t#elephone]] call",0.00032698403811082244,1.8676904439926147,"tensor([6.4219e-04, 3.2698e-04, 1.6361e-04, 9.9713e-01, 1.6100e-03, 1.2903e-04])","tensor([0.0047, 0.8677, 0.0016, 0.0730, 0.0486, 0.0044])",3,86,"Successful"
"i explain why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for getting accepted into the masters [[program]] at the university of [[virginia]]","i explain why i clung to a relationship with a boy who was in many ways immature and uncommitted despite the excitement i should have been feeling for getting accepted into the masters [[pDrogram]] at the university of [[virg`inia]]",1.9850741624832153,1.9876890182495117,"tensor([1.4669e-03, 9.8507e-01, 1.1929e-02, 7.0185e-04, 3.9716e-04, 4.3126e-04])","tensor([9.5166e-04, 9.8769e-01, 1.0169e-02, 5.3752e-04, 2.8453e-04, 3.6867e-04])",1,66,"Successful"
"i like to have the same [[breathless]] feeling as a [[reader]] eager to see what will happen next","i like to have the same [[breathles<s]] feeling as a [[reade|r]] eager to see what will happen next",1.998382329940796,1.9989203214645386,"tensor([1.7080e-04, 9.9838e-01, 4.2609e-04, 1.5334e-04, 3.0244e-04, 5.6514e-04])","tensor([1.4026e-04, 9.9892e-01, 3.8469e-04, 1.3516e-04, 1.7579e-04, 2.4384e-04])",1,46,"Successful"
"i jest i feel [[grumpy]] tired and pre menstrual [[which]] i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer","i jest i feel [[grumpxy]] tired and pre menstrual [[jwhich]] i probably am but then again its only been a week and im about as fit as a walrus on vacation for the summer",0.000299456442007795,0.0017594064120203257,"tensor([5.1933e-04, 2.9946e-04, 2.3063e-04, 9.9810e-01, 6.6147e-04, 1.9367e-04])","tensor([9.5019e-02, 1.7594e-03, 5.2283e-04, 9.0105e-01, 1.2590e-03, 3.9126e-04])",3,86,"Failed"
"i don [[t]] feel particularly [[agitated]]","i don [[xt]] feel particularly [[eagitated]]",0.0007531024748459458,1.9987237453460693,"tensor([6.8675e-04, 7.5310e-04, 5.0794e-04, 8.9877e-01, 9.8438e-02, 8.4421e-04])","tensor([2.0805e-04, 9.9872e-01, 5.4360e-04, 1.5991e-04, 1.6373e-04, 2.0096e-04])",4,86,"Successful"
"i feel beautifully [[emotional]] knowing that these women of whom i knew just a handful were [[holding]] me and my baba on our journey","i feel beautifully [[emotionual]] knowing that these women of whom i knew just a handful were [[hol5ding]] me and my baba on our journey",0.00022547494154423475,1.9989168643951416,"tensor([9.9880e-01, 2.2547e-04, 2.4174e-04, 1.6844e-04, 4.4609e-04, 1.1797e-04])","tensor([1.7569e-04, 9.9892e-01, 4.8901e-04, 1.0513e-04, 1.0570e-04, 2.0758e-04])",0,86,"Successful"
"i pay attention it deepens into a feeling of being [[invaded]] and [[helpless]]","i pay attention it deepens into a feeling of being [[inv&aded]] and [[helple#ss]]",0.000541571993380785,1.9970803260803223,"tensor([3.9397e-02, 5.4157e-04, 5.1026e-04, 1.2539e-03, 9.5558e-01, 2.7139e-03])","tensor([4.9344e-04, 9.9708e-01, 1.0275e-03, 5.4073e-04, 4.2667e-04, 4.3134e-04])",4,86,"Successful"
"i just feel extremely [[comfortable]] with the group of people [[that]] i dont even need to hide myself","i just feel extremely [[com1fortable]] with the group of people [[th5at]] i dont even need to hide myself",1.9985820055007935,1.9990167617797852,"tensor([2.8080e-04, 9.9858e-01, 2.5733e-04, 1.9271e-04, 3.4548e-04, 3.4159e-04])","tensor([2.2965e-04, 9.9902e-01, 2.6946e-04, 1.2399e-04, 1.5756e-04, 2.0256e-04])",1,66,"Successful"
"i find myself in the odd position of feeling [[supportive]] of","i find myself in the odd position of feeling [[suppo]drtive]] of",0.0015439314302057028,1.9986556768417358,"tensor([7.9285e-04, 1.5439e-03, 9.9514e-01, 6.8580e-04, 8.0984e-04, 1.0307e-03])","tensor([2.4136e-04, 9.9866e-01, 5.0866e-04, 1.6837e-04, 1.8451e-04, 2.4144e-04])",2,86,"Successful"
"i was feeling as [[heartbroken]] as im sure katniss was","i was feeling as [[heJartbGroken]] as im sure katniss was",0.00021781306713819504,1.9988327026367188,"tensor([9.9902e-01, 2.1781e-04, 1.8627e-04, 1.5515e-04, 2.8435e-04, 1.3436e-04])","tensor([2.4221e-04, 9.9883e-01, 3.0659e-04, 2.1929e-04, 2.2481e-04, 1.7442e-04])",0,86,"Successful"
"i feel a [[little]] [[mellow]] today","i feel a [[lQittle]] [[mellowm]] today",1.9988625049591064,1.9989538192749023,"tensor([2.6860e-04, 9.9886e-01, 3.2531e-04, 1.3449e-04, 1.7289e-04, 2.3619e-04])","tensor([2.3437e-04, 9.9895e-01, 3.1206e-04, 1.4271e-04, 1.6144e-04, 1.9571e-04])",1,46,"Successful"
"i feel like my only role now would be to tear your sails with my [[pessimism]] and [[discontent]]","i feel like my only role now would be to tear your sails with my [[pessiAmism]] and [[dis:content]]",0.00121879403013736,1.9983696937561035,"tensor([9.8915e-01, 1.2188e-03, 2.8437e-04, 8.7545e-03, 3.7472e-04, 2.1751e-04])","tensor([6.7302e-04, 9.9837e-01, 5.1516e-04, 1.7138e-04, 1.3129e-04, 1.3948e-04])",0,86,"Successful"
"i feel just bcoz a fight we get [[mad]] to each other n u wanna make a publicity n let the world knows about our fight","i feel just bcoz a fight we get [[:Imad]] to each other n u wanna make a publicity n let the world knows about our fight",0.00032521050889045,1.9985374212265015,"tensor([3.5518e-04, 3.2521e-04, 3.0452e-04, 9.9784e-01, 9.5019e-04, 2.2699e-04])","tensor([3.3378e-04, 9.9854e-01, 4.6372e-04, 3.1078e-04, 1.8164e-04, 1.7265e-04])",3,86,"Successful"
"i feel [[like]] reds and purples are just so rich and kind [[of]] perfect","i feel [[clike]] reds and purples are just so rich and kind [[ofM]] perfect",1.9990618228912354,1.9991010427474976,"tensor([2.0103e-04, 9.9906e-01, 3.0183e-04, 1.1629e-04, 1.2375e-04, 1.9540e-04])","tensor([1.9060e-04, 9.9910e-01, 3.1412e-04, 1.1303e-04, 1.0691e-04, 1.7441e-04])",1,46,"Successful"
"im not sure [[the]] feeling of loss will ever go away but it may dull [[to]] a sweet feeling of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years","im not sure [[t5he]] feeling of loss will ever go away but it may dull [[tRo]] a sweet feeling of nostalgia at what i shared in this life with my dad and the luck i had to have a dad for years",0.013984969817101955,1.800555944442749,"tensor([9.8153e-01, 1.3985e-02, 2.6765e-03, 1.0408e-03, 3.0817e-04, 4.6450e-04])","tensor([2.3330e-02, 8.0056e-01, 1.7360e-01, 1.0468e-03, 5.7728e-04, 8.9030e-04])",0,86,"Successful"
"i feel like ive gotten to know many of you through [[comments]] and emails and [[for]] that im appreciative and glad you are a part of this little space","i feel like ive gotten to know many of you through [[commen_ts]] and emails and [[fWor]] that im appreciative and glad you are a part of this little space",1.9990726709365845,1.9990899562835693,"tensor([1.4718e-04, 9.9907e-01, 4.2875e-04, 1.0263e-04, 8.7500e-05, 1.6111e-04])","tensor([1.4871e-04, 9.9909e-01, 4.0408e-04, 1.0652e-04, 9.5169e-05, 1.5551e-04])",1,46,"Successful"
"i survey my own posts over the last few years and only feel pleased [[with]] vague snippets [[of]] a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century","i survey my own posts over the last few years and only feel pleased [[witYh]] vague snippets [[bof]] a few of them only feel that little bits of them capture what its like to be me or someone like me in dublin in the st century",1.9984350204467773,1.9988224506378174,"tensor([2.5539e-04, 9.9844e-01, 3.3440e-04, 1.8526e-04, 1.5475e-04, 6.3504e-04])","tensor([2.0480e-04, 9.9882e-01, 3.4542e-04, 1.3098e-04, 1.2128e-04, 3.7505e-04])",1,46,"Successful"
