"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Spectacular]] [[Wingsuit]] Jump [[Over]] Bogota","[[‭⁦‮⁦p⁩⁦S⁩‬⁩‬ectacular]] [[Win‭⁦‮⁦s⁩⁦g⁩‬⁩‬uit]] Jump [[‭⁦‮⁦v⁩⁦O⁩‬⁩‬er]] Bogota",26,222,"Spectaculaire combinaison pour les ailes sauter au-dessus de Bogota","L ""écart entre les taux de change du dollar des États-Unis et ceux du dollar des États-Unis s'explique en partie par le fait que le taux de change du dollar des États-Unis par rapport au dollar des États-Unis est plus élevé que celui du dollar des États-Unis.","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",65,"Failed"
"[[Sportsman]] Jhonathan [[Florez]] jumped from a helicopter [[above]] [[Bogota,]] the capital of Colombia, on Thursday.","[[Sp‭⁦‮⁦r⁩⁦o⁩‬⁩‬tsman]] Jhonathan [[‭⁦‮⁦l⁩⁦F⁩‬⁩‬orez]] jumped from a helicopter [[abov‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬Bogota,]] the capital of Colombia, on Thursday.",19,277,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","A l'occasion de la Journée mondiale de la propriété intellectuelle, le directeur général de l'OMPI, M. Kamil Idris, s'est entretenu avec le directeur général de l'Organisation des Nations Unies, M. Kamil Idris, au sujet de la mise en œuvre de la Convention de l'OMPI sur la protection des droits de l'homme et des libertés fondamentales.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",65,"Failed"
"Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an [[altitude]] of over 3000 meters and numerous spectators had [[gathered]] there to watch his [[exploit.]]","Wearing a wingsuit, he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an [[al‭⁦‮⁦i⁩⁦t⁩‬⁩‬tude]] of over 3000 meters and numerous spectators had [[gath‭⁦‮⁦r⁩⁦e⁩‬⁩‬ed]] there to watch his [[exp‭⁦‮⁦o⁩⁦l⁩‬⁩‬it.]]",108,228,"Vêtu d'un costume d'aile, il a survolé le célèbre sanctuaire de Monserrate à 160 km / h. Le sanctuaire est situé à plus de 3000 mètres d'altitude et de nombreux spectateurs s'y étaient rassemblés pour assister à son exploit.","Portant un maillot, il a survolé le célèbre sanctuaire monserrate à 160 km / h. Le sanctuaire est situé à une distance de plus de 3 000 mètres et de nombreux spectateurs y ont pris la parole pour assister à son exp artion. Le sanctuaire est situé à une distance de plus de 3 000 mètres du sanctuaire Monserrate.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",65,"Failed"
"A [[black]] [[box]] [[in]] your [[car?]]","A [[blac‭⁦‮⁦]] [[⁩⁦k⁩‬⁩‬box‭⁦‮⁦i⁩⁦]] [[⁩‬⁩‬n]] your [[‭⁦‮⁦a⁩⁦c⁩‬⁩‬r?]]",1,189,"Une boîte noire dans votre voiture ?","A b l a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a c a","Une boîte noire dans votre voiture ?",65,"Failed"
"[[As]] [[America's]] road planners [[struggle]] to find the cash to mend a crumbling highway system, many [[are]] [[beginning]] to see a solution in a little black box that fits neatly by the dashboard of your car.","[[A‭⁦‮⁦]] [[⁩⁦s⁩‬⁩‬America's]] road planners [[str‭⁦‮⁦g⁩⁦u⁩‬⁩‬gle]] to find the cash to mend a crumbling highway system, many [[are‭⁦‮⁦b⁩⁦]] [[⁩‬⁩‬eginning]] to see a solution in a little black box that fits neatly by the dashboard of your car.",114,261,"Alors que les planificateurs routiers américains s'efforcent de trouver l'argent nécessaire pour réparer un système routier en délabrement, beaucoup commencent à voir une solution dans une petite boîte noire qui s'adapte parfaitement au tableau de bord de votre voiture.","A a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",65,"Failed"
"The [[devices,]] which [[track]] every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and [[state]] planning offices to overhaul the outdated system for funding America's major roads.","The [[dev‭⁦‮⁦c⁩⁦i⁩‬⁩‬es,]] which [[tra‭⁦‮⁦k⁩⁦c⁩‬⁩‬]] every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and [[‭⁦‮⁦t⁩⁦s⁩‬⁩‬ate]] planning offices to overhaul the outdated system for funding America's major roads.",95,279,"Ces dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent cette information aux bureaucrates, sont au centre d'une tentative controversée à Washington et dans les bureaux de planification de l ""État visant à réviser le système désuet de financement des grands axes routiers américains.","Le développement et la communication de ces informations aux bureaucrates sont au centre d'une tentative controversée à Washington et par les bureaux de planification pour moderniser le système désuet de financement des grands axes routiers de l'Amérique. Le développement et la communication de ces informations sont essentiels à la mise en œuvre de la politique de sécurité et de défense de l'Amérique.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",65,"Failed"
"The usually dull arena of highway [[planning]] has [[suddenly]] spawned intense debate [[and]] colorful alliances.","The usually dull arena of highway [[plann‭⁦‮⁦n⁩⁦i⁩‬⁩‬g]] has [[s‭⁦‮⁦d⁩⁦u⁩‬⁩‬denly]] spawned intense debate [[‭⁦‮⁦n⁩⁦a⁩‬⁩‬d]] colorful alliances.",69,273,"L'arène généralement terne de la planification routière a soudainement donné lieu à d'intenses débats et à des alliances colorées.","L'arène généralement terne des plans d'autoroutes a donné lieu à d'intenses débats, qui ont souvent été à l'origine d'alliances colorées. La plupart des discussions ont porté sur des questions telles que la planification des routes, l'aménagement des routes, l'aménagement du territoire, la gestion des ressources naturelles, la protection de l'environnement, etc.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",65,"Failed"
"Libertarians have joined environmental groups in [[lobbying]] to allow government to use the little boxes to keep track of the [[miles]] you drive, and [[possibly]] where you drive them - then use the information to draw up a tax bill.","Libertarians have joined environmental groups in [[l‭⁦‮⁦b⁩⁦o⁩‬⁩‬bying]] to allow government to use the little boxes to keep track of the [[‭⁦‮⁦i⁩⁦m⁩‬⁩‬les]] you drive, and [[pos‭⁦‮⁦i⁩⁦s⁩‬⁩‬bly]] where you drive them - then use the information to draw up a tax bill.",123,306,"Les libertaires se sont joints à des groupes environnementaux pour faire pression sur le gouvernement afin qu'il utilise les petites boîtes pour faire le suivi des kilomètres parcourus, et peut-être même de l'endroit où vous les conduisez - puis qu'il utilise l'information pour rédiger une facture fiscale.","Les libertaires se sont joints à des groupes environnementaux dans le but de permettre au gouvernement d'utiliser les petites boîtes pour faire le suivi des secteurs où vous conduisez, puis d'utiliser ces renseignements pour rédiger une facture d'impôt. Les libertaires se sont joints aux groupes environnementaux dans le but de permettre au gouvernement d'utiliser les petites boîtes pour faire le suivi des secteurs où vous conduisez, puis d'utiliser les renseignements pour rédiger une facture d'impôt.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",65,"Failed"
"[[The]] [[tea]] [[party]] [[is]] aghast.","[[Th‭⁦‮⁦]] [[⁩⁦e⁩‬⁩‬‭⁦‮⁦e⁩⁦t⁩‬⁩‬a]] [[party‭⁦‮⁦i⁩⁦]] [[⁩‬⁩‬s]] aghast.",17,342,"La fête du thé est effrayée.","En ce qui concerne les dispositions de la Convention de Vienne sur le droit des traités relatives à la protection des droits de l'homme et des libertés fondamentales, il convient de noter que les dispositions de la Convention de Vienne sur le droit des traités relatives à la protection des droits de l'homme et des libertés fondamentales ne sont pas applicables.","Le Tea Party est atterré.",65,"Failed"
"The [[American]] Civil Liberties Union [[is]] deeply [[concerned,]] [[too,]] raising a variety of privacy issues.","The [[A‭⁦‮⁦e⁩⁦m⁩‬⁩‬rican]] Civil Liberties Union [[‭⁦‮⁦s⁩⁦i⁩‬⁩‬]] deeply [[concerned,‭⁦‮⁦t⁩⁦]] [[⁩‬⁩‬oo,]] raising a variety of privacy issues.",40,396,"L'American Civil Liberties Union est elle aussi profondément préoccupée par diverses questions de protection de la vie privée.","Le syndicat des libertés civiles de la Colombie-Britannique Le syndicat des libertés civiles de la Colombie-Britannique Le syndicat des libertés civiles de la Colombie-Britannique Le syndicat des libertés civiles de la Colombie-Britannique Le syndicat des libertés publiques de la Colombie-Britannique Le syndicat des libertés publiques de la Colombie-Britannique Le syndicat des libertés publiques de la Colombie-Britannique Le syndicat des libertés publiques de la Colombie-Britannique","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",65,"Failed"
