"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Spectacular]] Wingsuit Jump Over Bogota","[[Spectаcular]] Wingsuit Jump Over Bogota",26,27,"Saut en wingsuit spectaculaire au-dessus de Bogota.","Saut en wingsuit spectaculaire au-dessus de Bogotá.","Spectaculaire saut en ""wingsuit"" au-dessus de Bogota",23,"Failed"
"[[Sportsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.","[[Ѕportsman]] Jhonathan Florez jumped from a helicopter above Bogota, the capital of Colombia, on Thursday.",19,24,"Le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie, jeudi.","Jeudi, le sportif Jhonathan Florez a sauté d'un hélicoptère au-dessus de Bogota, la capitale de la Colombie.","Le sportif Jhonathan Florez a sauté jeudi d'un hélicoptère au-dessus de Bogota, la capitale colombienne.",23,"Failed"
"Wearing a [[wingsuit,]] he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous spectators had gathered there to watch his exploit.","Wearing a [[wingsuіt,]] he flew past over the famous Monserrate Sanctuary at 160km/h. The sanctuary is located at an altitude of over 3000 meters and numerous spectators had gathered there to watch his exploit.",118,123,"Vêtu d'une wingsuit, il a survolé à 160 km/h le célèbre sanctuaire de Monserrate. Le sanctuaire est situé à une altitude de plus de 3000 mètres et de nombreux spectateurs s'y étaient rassemblés pour observer son exploit.","Vêtu d'une wingsuit, il a survolé à 160 km/h le célèbre sanctuaire de Monserrate. Le sanctuaire est situé à une altitude de plus de 3000 mètres et de nombreux spectateurs s'y étaient rassemblés pour admirer son exploit.","Equipé d'un wingsuit (une combinaison munie d'ailes), il est passé à 160 km/h au-dessus du célèbre sanctuaire Monserrate, situé à plus de 3 000 mètres d'altitude, où de nombreux badauds s'étaient rassemblés pour observer son exploit.",23,"Failed"
"[[A]] black box in your car?","[[Α]] black box in your car?",1,1,"Une boîte noire dans votre voiture ?","Une boîte noire dans votre voiture ?","Une boîte noire dans votre voiture ?",13,"Failed"
"As America's road planners struggle to find the cash to mend a crumbling [[highway]] system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.","As America's road planners struggle to find the cash to mend a crumbling [[highwаy]] system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.",123,136,"Alors que les urbanistes américains ont du mal à trouver les fonds nécessaires pour réparer un réseau autoroutier en ruine, beaucoup commencent à voir une solution dans un petit boîtier noir qui s'intègre parfaitement au tableau de bord de votre voiture.","Alors que les responsables de la planification routière américaine peinent à trouver les fonds nécessaires pour réparer un réseau autoroutier en ruine, beaucoup commencent à voir une solution dans un petit boîtier noir qui se place facilement près du tableau de bord de votre voiture.","Alors que les planificateurs du réseau routier des États-Unis ont du mal à trouver l'argent nécessaire pour réparer l'infrastructure autoroutière en décrépitude, nombreux sont ceux qui entrevoient une solution sous forme d'une petite boîte noire qui se fixe au-dessus du tableau de bord de votre voiture.",23,"Failed"
"The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding [[America's]] major roads.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding [[Americа's]] major roads.",68,87,"Les appareils, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent ces informations à des fonctionnaires, sont au cœur d'une tentative controversée à Washington et dans les bureaux de planification des États pour réformer le système obsolète de financement des principales routes américaines.","Les dispositifs, qui suivent chaque kilomètre parcouru par un automobiliste et transmettent ces informations à des bureaucrates, sont au cœur d'une tentative controversée à Washington et dans les bureaux de planification des États pour réformer le système obsolète de financement des principales routes américaines.","Les appareils, qui enregistrent tous les miles parcourus par un automobiliste et transmettent les informations aux fonctionnaires, sont au centre d'une tentative controversée à Washington et dans les bureaux gouvernementaux de la planification de remanier le système obsolète de financement des principales routes américaines.",23,"Failed"
"The usually dull arena of highway planning has suddenly [[spawned]] intense debate and colorful alliances.","The usually dull arena of highway planning has suddenly [[spаwned]] intense debate and colorful alliances.",66,85,"L'arène habituellement terne de la planification routière a soudainement engendré un débat intense et des alliances colorées.","L'arène habituellement terne de la planification autoroutière a soudainement donné naissance à d'intenses débats et à des alliances hautes en couleur.","Le secteur généralement sans intérêt de la planification des grands axes a soudain provoqué un débat fort animé et des alliances mouvementées.",23,"Failed"
"Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles you drive, and [[possibly]] where you drive them - then use the information to draw up a tax bill.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles you drive, and [[possiblу]] where you drive them - then use the information to draw up a tax bill.",91,118,"Les libertariens se sont joints à des groupes environnementaux pour faire pression afin d'autoriser le gouvernement à utiliser les petites boîtes pour suivre les kilomètres que vous parcourez, et éventuellement où vous les parcourez, puis utiliser ces informations pour établir un projet de loi fiscale.","Les libertariens se sont joints à des groupes environnementaux pour faire pression afin d'autoriser le gouvernement à utiliser les petits boîtiers pour suivre les kilomètres que vous parcourez, et peut-être où vous les parcourez, puis à utiliser ces informations pour établir une facture fiscale.","Les libertaires ont rejoint des groupes écologistes pour faire pression afin que le gouvernement utilise les petites boîtes pour garder la trace des miles que vous parcourez, et éventuellement de la route sur laquelle vous circulez, puis utiliser les informations pour rédiger un projet de loi fiscal.",23,"Failed"
"[[The]] tea party is aghast.","[[Thе]] tea party is aghast.",7,29,"Le ""Tea Party"" est consterné.","Le cercle de dégustation de thé est consterné.","Le Tea Party est atterré.",23,"Failed"
"The American Civil Liberties Union is deeply concerned, too, raising [[a]] variety of privacy issues.","The American Civil Liberties Union is deeply concerned, too, raising [[а]] variety of privacy issues.",93,96,"L'Union américaine pour les libertés civiles est également profondément préoccupée, soulevant diverses questions de confidentialité.","L'Union américaine pour les libertés civiles est également profondément préoccupée, soulevant une variété de problèmes de confidentialité.","L'American Civil Liberties Union est elle aussi très préoccupée et exprime son inquiétude concernant la protection de la vie privée.",23,"Failed"
"And while Congress can't agree on whether to proceed, [[several]] states are not waiting.","And while Congress can't agree on whether to proceed, [[sevеral]] states are not waiting.",62,72,"Et bien que le Congrès ne parvienne pas à se mettre d'accord sur la question de savoir s'il faut procéder, plusieurs États n'attendent pas.","Et bien que le Congrès ne parvienne pas à s'entendre sur la marche à suivre, plusieurs États n'attendent pas.","Et tandis que les membres du Congrès n'arrivent pas à se mettre d'accord pour savoir s'il faut continuer, plusieurs États n'ont pas attendu.",23,"Failed"
"They [[are]] exploring how, over the next decade, they can move to a system in which drivers pay per mile of road they roll over.","They [[arе]] exploring how, over the next decade, they can move to a system in which drivers pay per mile of road they roll over.",55,55,"Ils étudient comment, au cours de la prochaine décennie, ils peuvent passer à un système dans lequel les conducteurs paient au kilomètre parcouru.","Ils étudient comment, au cours de la prochaine décennie, ils peuvent passer à un système dans lequel les conducteurs paient au kilomètre parcouru.","Ils cherchent comment, au cours de la prochaine décennie, ils pourront passer à un système permettant aux conducteurs de payer en fonction du nombre de miles parcourus.",23,"Failed"
"Thousands of motorists have already taken the black boxes, [[some]] of which have GPS monitoring, for a test drive.","Thousands of motorists have already taken the black boxes, [[somе]] of which have GPS monitoring, for a test drive.",50,84,"Des milliers d'automobilistes ont déjà emporté les boîtes noires, dont certaines sont équipées d'un système de suivi GPS, pour un essai routier.","Des milliers d'automobilistes ont déjà fait un essai avec les boîtes noires, dont certainеs sont équipées d'un suivi GPS.","Des milliers d'automobilistes ont déjà embarqué ces boîtes noires, parfois équipées d'un système de surveillance par GPS, pour une virée expérimentale.",23,"Failed"
