"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"im feeling [[rather]] [[rotten]] [[so]] im not very ambitious right now","im feeling [[ratһer]] [[rottеn]] [[ѕo]] im not very ambitious right now",0.00022334649111144245,1.996870756149292,"tensor([9.9889e-01, 2.2335e-04, 2.2042e-04, 2.9064e-04, 1.7530e-04, 1.9613e-04])","tensor([5.2510e-04, 9.9687e-01, 8.1021e-04, 1.1403e-03, 4.2176e-04, 2.3196e-04])",0,65,"Successful"
"im updating my blog [[because]] i feel [[shitty]]","im updating my blog [[bеcausе]] i feel [[shіtty]]",0.00018593299319036305,1.996320366859436,"tensor([9.9903e-01, 1.8593e-04, 1.7787e-04, 2.8751e-04, 1.7638e-04, 1.4374e-04])","tensor([1.1075e-03, 9.9632e-01, 1.1688e-03, 7.0694e-04, 4.6095e-04, 2.3560e-04])",0,65,"Successful"
"i never make her [[separate]] from me because i don t ever want her to feel like [[i]] m [[ashamed]] with her","i never make her [[ѕeparate]] from me because i don t ever want her to feel like [[і]] m [[asһamed]] with her",0.00018976713181473315,1.9950705766677856,"tensor([9.9904e-01, 1.8977e-04, 2.0362e-04, 2.2880e-04, 1.8944e-04, 1.4648e-04])","tensor([1.1004e-03, 9.9507e-01, 3.1497e-03, 2.3593e-04, 2.5938e-04, 1.8387e-04])",0,65,"Successful"
"i left [[with]] my [[bouquet]] of red and yellow tulips under my arm feeling [[slightly]] more optimistic than when i arrived","i left [[wіth]] my [[bοuquet]] of red and yellow tulips under my arm feeling [[slightlу]] more optimistic than when i arrived",1.9988312721252441,1.9988789558410645,"tensor([2.8065e-04, 9.9883e-01, 3.1583e-04, 1.7378e-04, 2.1951e-04, 1.7901e-04])","tensor([2.7859e-04, 9.9888e-01, 3.2527e-04, 1.6987e-04, 2.0400e-04, 1.4325e-04])",1,35,"Successful"
"i was feeling a little [[vain]] when i did [[this]] one","i was feeling a little [[vаin]] when i did [[tһis]] one",0.00021511339582502842,1.98390793800354,"tensor([9.9895e-01, 2.1511e-04, 1.5600e-04, 2.8784e-04, 2.4783e-04, 1.4445e-04])","tensor([0.0071, 0.9839, 0.0011, 0.0013, 0.0056, 0.0011])",0,65,"Successful"
"i [[cant]] walk [[into]] a shop anywhere where i do not feel [[uncomfortable]]","i [[сant]] walk [[intο]] a shop anywhere where i do not feel [[uncοmfortable]]",0.0002356303739361465,1.9987826347351074,"tensor([4.3594e-04, 2.3563e-04, 2.2058e-04, 5.7215e-04, 9.9640e-01, 2.1317e-03])","tensor([4.0215e-04, 9.9878e-01, 4.1442e-04, 1.2904e-04, 1.3356e-04, 1.3794e-04])",4,65,"Successful"
"i felt [[anger]] [[when]] at the end [[of]] a telephone call","i felt [[аnger]] [[wһen]] at the end [[οf]] a telephone call",0.00032698403811082244,1.4551677703857422,"tensor([6.4219e-04, 3.2698e-04, 1.6361e-04, 9.9713e-01, 1.6100e-03, 1.2903e-04])","tensor([0.0786, 0.4552, 0.0056, 0.0986, 0.3585, 0.0036])",3,65,"Successful"
"i explain why i clung to a [[relationship]] with a boy who was in many [[ways]] immature and [[uncommitted]] despite the excitement i should have been feeling for getting accepted into the masters program at the university of virginia","i explain why i clung to a [[relatіonship]] with a boy who was in many [[wаys]] immature and [[uncοmmitted]] despite the excitement i should have been feeling for getting accepted into the masters program at the university of virginia",1.9850741624832153,1.992223858833313,"tensor([1.4669e-03, 9.8507e-01, 1.1929e-02, 7.0185e-04, 3.9716e-04, 4.3126e-04])","tensor([3.0783e-04, 9.9222e-01, 6.7092e-03, 2.2648e-04, 1.8671e-04, 3.4591e-04])",1,50,"Successful"
"i like to have the same [[breathless]] feeling as a [[reader]] eager to see what will [[happen]] next","i like to have the same [[breatһless]] feeling as a [[reaԁer]] eager to see what will [[hаppen]] next",1.998382329940796,1.9989609718322754,"tensor([1.7080e-04, 9.9838e-01, 4.2609e-04, 1.5334e-04, 3.0244e-04, 5.6514e-04])","tensor([1.4080e-04, 9.9896e-01, 3.3369e-04, 1.1910e-04, 1.7888e-04, 2.6658e-04])",1,65,"Successful"
"i jest i [[feel]] grumpy [[tired]] and pre menstrual which i [[probably]] am but then again its only been a week and im about as fit as a walrus on vacation for the summer","i jest i [[fеel]] grumpy [[tirеd]] and pre menstrual which i [[probаbly]] am but then again its only been a week and im about as fit as a walrus on vacation for the summer",0.000299456442007795,0.19645652174949646,"tensor([5.1933e-04, 2.9946e-04, 2.3063e-04, 9.9810e-01, 6.6147e-04, 1.9367e-04])","tensor([0.0090, 0.1965, 0.0020, 0.7852, 0.0061, 0.0012])",3,65,"Failed"
"i [[don]] t feel particularly [[agitated]]","i [[ԁon]] t feel particularly [[agitatеd]]",0.0007531024748459458,1.998096227645874,"tensor([6.8675e-04, 7.5310e-04, 5.0794e-04, 8.9877e-01, 9.8438e-02, 8.4421e-04])","tensor([4.1281e-04, 9.9810e-01, 6.2542e-04, 4.3908e-04, 2.3591e-04, 1.9059e-04])",4,65,"Successful"
"i feel beautifully [[emotional]] knowing that these women of whom i [[knew]] just a handful were [[holding]] me and my baba on our journey","i feel beautifully [[emοtional]] knowing that these women of whom i [[knеw]] just a handful were [[һolding]] me and my baba on our journey",0.00022547494154423475,1.998921513557434,"tensor([9.9880e-01, 2.2547e-04, 2.4174e-04, 1.6844e-04, 4.4609e-04, 1.1797e-04])","tensor([1.7407e-04, 9.9892e-01, 4.2404e-04, 8.6250e-05, 1.0117e-04, 2.9299e-04])",0,65,"Successful"
"i pay attention it deepens [[into]] a feeling of being [[invaded]] and [[helpless]]","i pay attention it deepens [[іnto]] a feeling of being [[invadеd]] and [[һelpless]]",0.000541571993380785,1.9909405708312988,"tensor([3.9397e-02, 5.4157e-04, 5.1026e-04, 1.2539e-03, 9.5558e-01, 2.7139e-03])","tensor([4.6359e-03, 9.9094e-01, 1.1731e-03, 7.3318e-04, 1.7753e-03, 7.4198e-04])",4,65,"Successful"
"i [[just]] feel extremely [[comfortable]] with the group of [[people]] that i dont even need to hide myself","i [[juѕt]] feel extremely [[сomfortable]] with the group of [[peoplе]] that i dont even need to hide myself",1.9985820055007935,1.999006986618042,"tensor([2.8080e-04, 9.9858e-01, 2.5733e-04, 1.9271e-04, 3.4548e-04, 3.4159e-04])","tensor([2.4323e-04, 9.9901e-01, 2.7596e-04, 1.2295e-04, 1.6199e-04, 1.8895e-04])",1,35,"Successful"
"i find myself in the [[odd]] [[position]] of feeling [[supportive]] of","i find myself in the [[oԁd]] [[positiοn]] of feeling [[supрortive]] of",0.0015439314302057028,1.9977598190307617,"tensor([7.9285e-04, 1.5439e-03, 9.9514e-01, 6.8580e-04, 8.0984e-04, 1.0307e-03])","tensor([5.9391e-04, 9.9776e-01, 3.7498e-04, 4.1149e-04, 5.8174e-04, 2.7797e-04])",2,65,"Successful"
"i was feeling as [[heartbroken]] [[as]] im sure [[katniss]] was","i was feeling as [[heartbrokеn]] [[аs]] im sure [[kаtniss]] was",0.00021781306713819504,1.9988200664520264,"tensor([9.9902e-01, 2.1781e-04, 1.8627e-04, 1.5515e-04, 2.8435e-04, 1.3436e-04])","tensor([2.5281e-04, 9.9882e-01, 3.3098e-04, 2.1914e-04, 2.2051e-04, 1.5661e-04])",0,65,"Successful"
"i feel [[a]] little mellow [[today]]","i feel [[а]] little mellow [[tοdаy]]",1.9988625049591064,1.998943567276001,"tensor([2.6860e-04, 9.9886e-01, 3.2531e-04, 1.3449e-04, 1.7289e-04, 2.3619e-04])","tensor([2.4870e-04, 9.9894e-01, 3.7906e-04, 1.0833e-04, 1.3672e-04, 1.8375e-04])",1,35,"Successful"
"[[i]] feel like my only role now would be to tear [[your]] sails with my pessimism and [[discontent]]","[[і]] feel like my only role now would be to tear [[yοur]] sails with my pessimism and [[disсontent]]",0.00121879403013736,1.9915874004364014,"tensor([9.8915e-01, 1.2188e-03, 2.8437e-04, 8.7545e-03, 3.7472e-04, 2.1751e-04])","tensor([3.1450e-03, 9.9159e-01, 9.4815e-04, 3.4765e-03, 5.6202e-04, 2.8102e-04])",0,65,"Successful"
"i feel just bcoz a fight we get [[mad]] to each other n u wanna [[make]] a publicity n let the [[world]] knows about our fight","i feel just bcoz a fight we get [[maԁ]] to each other n u wanna [[makе]] a publicity n let the [[wοrld]] knows about our fight",0.00032521050889045,1.9985264539718628,"tensor([3.5518e-04, 3.2521e-04, 3.0452e-04, 9.9784e-01, 9.5019e-04, 2.2699e-04])","tensor([3.9718e-04, 9.9853e-01, 4.0796e-04, 2.8722e-04, 1.9104e-04, 1.9009e-04])",3,65,"Successful"
"i feel [[like]] reds and [[purples]] are just so rich and kind of perfect","i feel [[lіkе]] reds and [[purplеs]] are just so rich and kind of perfect",1.9990618228912354,1.9991185665130615,"tensor([2.0103e-04, 9.9906e-01, 3.0183e-04, 1.1629e-04, 1.2375e-04, 1.9540e-04])","tensor([1.7890e-04, 9.9912e-01, 3.0426e-04, 1.1333e-04, 1.1301e-04, 1.7188e-04])",1,35,"Successful"
"im not sure the [[feeling]] of loss will ever go away but it may dull to a sweet feeling of nostalgia at what i [[shared]] in this [[life]] with my dad and the luck i had to have a dad for years","im not sure the [[feеling]] of loss will ever go away but it may dull to a sweet feeling of nostalgia at what i [[shаred]] in this [[lifе]] with my dad and the luck i had to have a dad for years",0.013984969817101955,1.9410494565963745,"tensor([9.8153e-01, 1.3985e-02, 2.6765e-03, 1.0408e-03, 3.0817e-04, 4.6450e-04])","tensor([4.3370e-02, 9.4105e-01, 1.3568e-02, 1.0251e-03, 3.9221e-04, 5.9455e-04])",0,65,"Successful"
